#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#RIK, _2MASS, EWLi, e_EWLi, EWHa, e_EWHa, SpT, AV, D, _2M, Simbad, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@float, string, float, float, float, float, string, float, float, string, string, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
RIK,_2MASS,EWLi,e_EWLi,EWHa,e_EWHa,SpT,AV,D,_2M,Simbad,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d_,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
86,b'J16080141-2027416',0.620000004768372,0.0799999982118607,-1.92999994754791,0.180000007152557,b'M0.0',0.899999976158142,0,b'2M',b'Simbad',242.005916666667,-20.4615833333333,48867127,242.005899,-20.461575,-11.565,-22.8349,11.74,STAR,2mass,0.0667131418761006,20180610,,,348-080596,16080141-2027416,1237674653155983392,J160801.40-202741.9,6244113889757089664,11476214,,tmgaia,2.14503,2.14478,hsoy,NaN,NaN,,353.125234,22.707898,243.910075,0.477993,15.499,0.078,13.78,0.046,17.6289,0.0143732,15.0016,0.00368326,14.1659,0.0104138,12.5536,0.00123804,12.0558,0.0077932,10.298,0.026,9.501,0.026,9.291,0.023,AAA-222-111-000-0-0,6.5,9.201,0.022,9.158,0.02,9.043,0.033,8.707,0.479,12.7577,0.000494283,0.018,gaiaj,,3520,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.324887,NaN,0,NaN,,,NaN
50,b'J16004277-2127380',0.550000011920929,0.0199999995529652,-2.36999988555908,0.0399999991059303,b'M0.0',0.100000001490116,0,b'2M',b'Simbad',240.178208333333,-21.4605555555556,12732731,240.178218,-21.460572,-18.8248,-26.2428,11.078,STAR,2mass,0.0674802000397797,20180610,,,343-079638,16004277-2127380,,J160042.75-212738.2,6243614917637017600,11460343,,tmgaia,2.19558,2.19557,hsoy,NaN,NaN,,351.058338,23.246244,242.427273,-0.830518,14.065,0.032,12.72,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.804,0.026,9.132,0.027,8.922,0.022,AAA-222-111-000-0-0,20.3,8.891,0.023,8.812,0.02,8.749,0.029,8.301,0.316,11.9916,0.000345996,0.018,gaiaj,,3781,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.200511,NaN,0,NaN,,,NaN
77,b'J16041893-2430392',0.569999992847443,0.0199999995529652,-24.0799999237061,0.370000004768372,b'M2.5',0.300000011920929,1,b'2M',b'Simbad',241.078875,-24.5109166666667,67277391,241.078892,-24.510906,NaN,NaN,11.018,STAR,2mass,0.0676413812850658,20180610,,,328-082070,16041893-2430392,,J160418.92-243039.5,6236047425780338944,11468375,,tmmgaia,NaN,NaN,,NaN,NaN,,349.352632,20.50999,243.837217,-3.660237,15.365,0.114,14.033,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.975,0.026,9.216,0.027,8.853,0.024,AAA-222-111-000-0-0,19.8,8.61,0.021,8.229,0.019,6.567,0.015,4.522,0.03,11.7794,0.0003,0.018,gaiaj,,3245,165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0925338,NaN,0,NaN,,,NaN
115,b'J16121368-2431369',0.310000002384186,0.0299999993294477,-4.25,0.0500000007450581,b'M2.5',0.600000023841858,0,b'2M',b'Simbad',243.057041666667,-24.5269166666667,68249932,243.057026,-24.526929,-14.7793,-26.4982,12.698,STAR,2mass,0.0678539633819022,20180610,,,328-083356,16121368-2431369,,J161213.67-243137.1,6049793763807814272,11483352,,tmgaia,2.09011,2.09011,hsoy,NaN,NaN,,350.67554,19.209487,245.611625,-3.340023,17.16,0.162,15.295,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.091,0.024,10.322,0.022,10.108,0.019,AAA-222-111-000-0-0,32.4,10.022,0.023,9.863,0.021,9.74,0.049,8.788,NaN,13.8132,0.000824468,0.017,gaiaj,,3332,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.259629,NaN,0,NaN,,,NaN
54,b'J16005271-2523426',0.46000000834465,0.0700000002980232,-4.1100001335144,0.100000001490116,b'M3.0',0,0,b'2M',b'Simbad',240.219666666667,-25.3951944444444,66862355,240.219658,-25.395177,-14.8756,-21.2655,12.949,STAR,2mass,0.0688349091755605,20180610,,,324-080755,16005271-2523426,,J160052.71-252342.8,6235871091601424896,13654220,,tmgaia,2.09011,2.0901,hsoy,NaN,NaN,,348.097642,20.429818,243.244519,-4.679735,17.074,0.233,15.758,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.332,0.023,10.622,0.023,10.352,0.019,AAA-222-111-000-0-0,13.7,10.272,0.022,10.102,0.02,9.773,0.059,8.237,NaN,14.0703,0.000938046,0.017,gaiaj,,3285,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.122973,NaN,0,NaN,,,NaN
254,b'J16343826-2835504',0.219999998807907,0.0199999995529652,-3.30999994277954,0.0399999991059303,b'M1.0',0.800000011920929,0,b'2M',b'Simbad',248.659458333333,-28.5973611111111,205098050,248.659438,-28.597354,-10.4581,-22.2575,12.288,STAR,2mass,0.069180841822522,20180610,,,308-093004,16343826-2835504,,J163438.25-283550.7,6044021602639044736,12758373,,tmgaia,2.2999,2.29989,hsoy,NaN,NaN,,351.055395,12.765607,251.239888,-6.537322,16.322,0.042,14.757,0.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.742,0.024,10.012,0.023,9.766,0.019,AAA-222-111-000-0-0,13.5,9.598,0.024,9.517,0.019,9.473,0.052,8.338,NaN,13.368,0.000662479,0.017,gaiaj,,3379,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
87,b'J16080411-2640449',0.469999998807907,0.0599999986588955,-7.80999994277954,0.540000021457672,b'M0.5',0,0,b'2M',b'Simbad',242.017125,-26.6791388888889,67759778,242.017137,-26.679155,-16.474,-22.0875,11.482,STAR,2mass,0.0696707578456689,20180610,,,317-083863,16080411-2640449,,J160804.10-264045.2,6043322072726743424,13662194,,tmgaia,2.29077,2.29069,hsoy,NaN,NaN,,348.355204,18.380974,245.084323,-5.62804,15.377,0.753,13.728,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.985,0.023,9.256,0.024,9.062,0.023,AAA-222-111-000-0-0,22.6,8.947,0.023,8.856,0.021,8.702,0.03,8.093,NaN,12.5338,0.000444565,0.017,gaiaj,,3466,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.221495,NaN,0,NaN,,,NaN
200,b'J16220587-2121556',0.300000011920929,0.00999999977648258,-2.5699999332428,0.0199999995529652,b'M1.5',0.600000023841858,0,b'2M',b'Simbad',245.5245,-21.3654444444444,50174352,245.524491,-21.365462,-13.8779,-30.4353,12.463,STAR,2mass,0.0700333486288158,20180610,,,344-080357,16220587-2121556,,J162205.87-212155.8,6052227532795527040,11497363,,tmgaia,2.36164,2.36041,hsoy,NaN,NaN,,354.775491,19.666116,247.304533,0.166096,16.479,0.181,15.006,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.939,0.026,10.221,0.024,9.962,0.019,AAA-222-111-000-0-0,20.9,9.818,0.022,9.747,0.019,9.577,0.058,8.049,NaN,13.5304,0.00071708,0.018,gaiaj,,3365,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.316488,NaN,0,NaN,,,NaN
62,b'J16021489-2438325',0.660000026226044,0.0900000035762787,-15.3299999237061,0.46000000834465,b'M5.5',0.699999988079071,0,b'2M',b'Simbad',240.562041666667,-24.6423888888889,67082446,240.562063,-24.642385,NaN,NaN,14.09,STAR,2mass,0.0711957188105154,20180610,,,,16021489-2438325,,J160214.88-243832.8,,,,2mass,NaN,NaN,,NaN,NaN,,348.897875,20.748863,243.400781,-3.880558,18.967,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.094,0.024,11.505,0.026,11.147,0.019,AAA-222-111-000-0-0,20.2,10.986,0.023,10.743,0.022,10.906,0.149,8.725,NaN,NaN,NaN,0.168,bpjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.133969,NaN,0,NaN,,,NaN
197,b'J16215466-2043091',0.379999995231628,0.0500000007450581,-0.569999992847443,0.0399999991059303,b'K7',0,0,b'2M',b'Simbad',245.477791666667,-20.7191944444444,50175254,245.477776,-20.719208,-18.6912,-30.265,10.998,STAR,2mass,0.0718627270952609,20180610,,,347-078950,16215466-2043091,,J162154.65-204309.4,6244440547790494208,11497204,,tmgaia,1.0385,1.03846,hsoy,NaN,NaN,,355.261994,20.124669,247.154922,0.796305,13.645,0.041,12.416,0.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.998,0.027,9.342,0.024,9.152,0.021,AAA-222-111-000-0-0,12.7,9.099,0.022,9.114,0.019,8.996,0.033,8.138,0.294,11.7296,0.000345996,0.019,gaiaj,kplnt,4200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.439539,NaN,126,0.03121434,,,NaN
210,b'J16232454-1717270',0.589999973773956,0.0199999995529652,-5.28999996185303,0.0900000035762787,b'M2.5',0.300000011920929,0,b'2M',b'Simbad',245.85225,-17.2908611111111,413551134,245.852264,-17.290846,NaN,NaN,12.157,STAR,2mass,0.0726300161434899,20180610,,,364-074376,16232454-1717270,,J162324.53-171727.3,4324709326052100224,8856787,,tmgaia,NaN,NaN,,NaN,NaN,,358.301851,22.083663,246.941335,4.236286,16.213,0.066,14.953,0.206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.605,0.022,9.851,0.022,9.652,0.021,AAA-222-111-000-0-0,21.4,9.551,0.023,9.395,0.021,9.185,0.045,8.745,0.453,13.24,0.000622644,0.017,gaiaj,,3207,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.316114,NaN,0,NaN,,,NaN
70,b'J16033777-1845083',0.560000002384186,0.0399999991059303,-4.65000009536743,0.0799999982118607,b'M1.0',0.5,0,b'2M',b'Simbad',240.907375,-18.7523055555556,9848479,240.907386,-18.752323,-11.4643,-20.346,12.479,STAR,2mass,0.0731432424051894,20180610,,,357-075443,16033777-1845083,1237674654228938914,J160337.76-184508.5,6247541617256135296,8824355,,tmgaia,2.14569,2.14568,hsoy,NaN,NaN,,353.712053,24.632338,242.568878,1.959338,16.441,0.029,15.02,0.103,18.5707,0.0221706,15.779,0.0036451,14.1395,0.00311489,13.4755,0.00155097,12.3965,0.00377498,10.885,0.021,10.127,0.025,9.809,0.02,AAA-222-111-000-0-0,30.2,9.722,0.022,9.63,0.02,9.551,0.049,8.825,0.486,13.5867,0.000737137,0.017,gaiaj,,3327,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.306331,NaN,0,NaN,,,NaN
102,b'J16100501-2132318',0.430000007152557,0.0199999995529652,-54.0099983215332,1.71000003814697,b'M0.0',0.300000011920929,1,b'2M',b'Simbad',242.520916666667,-21.5421944444444,49068768,242.520913,-21.542174,-14.3201,-23.4774,11.379,STAR,2mass,0.0746170756560434,20180610,,,343-080850,16100501-2132318,,J161005.01-213232.1,6242970706903716480,11479986,,tmgaia,2.24116,2.24115,hsoy,NaN,NaN,,352.628779,21.618187,244.582617,-0.494916,14.503,0.184,13.15,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.069,0.026,9.328,0.026,8.951,0.027,AAA-222-111-000-0-0,24.7,8.474,0.024,8.227,0.021,6.253,0.017,3.643,0.021,12.3152,0.000401052,0.018,gaiaj,,3619,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.298561,NaN,0,NaN,,,NaN
207,b'J16230474-2759252',0.370000004768372,0.00999999977648258,-1.83000004291534,0.0199999995529652,b'M0.0',0.600000023841858,0,b'2M',b'Simbad',245.76975,-27.9903888888889,392102549,245.769757,-27.990369,-6.71843,-21.9867,12.005,STAR,2mass,0.074978152359737,20180610,,,311-087990,16230474-2759252,,J162304.72-275925.5,6045035386718140032,12746869,,tmgaia,2.33669,2.33667,hsoy,NaN,NaN,,349.772854,15.066192,248.615651,-6.332117,15.465,0.048,14.102,0.286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.516,0.022,9.812,0.022,9.555,0.021,AAA-222-111-000-0-0,31.8,9.497,0.023,9.405,0.019,9.295,0.039,8.341,NaN,13.0505,0.000568383,0.017,gaiaj,,3502,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
131,b'J16140380-2453088',0.419999986886978,0.0199999995529652,-2.48000001907349,0.0599999986588955,b'M1.0',0.600000023841858,0,b'2M',b'Simbad',243.515833333333,-24.8858055555556,68504419,243.515855,-24.885798,-11.1138,-24.9204,12.444,STAR,2mass,0.0758054993271464,20180610,,,326-081320,16140380-2453088,,J161403.79-245309.1,6049581729862317824,11486360,,tmgaia,2.09012,2.0901,hsoy,NaN,NaN,,350.703771,18.660106,246.086875,-3.618415,16.241,0.125,14.728,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.007,0.021,10.261,0.021,10.018,0.02,AAA-222-111-000-0-0,13.4,9.949,0.023,9.886,0.021,9.702,0.053,8.592,0.41,13.4595,0.00069266,0.017,gaiaj,,3454,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.283822,NaN,0,NaN,,,NaN
209,b'J16232293-2622161',0.150000005960464,0.0399999991059303,1.91999995708466,0.109999999403954,b'F5.0',0,0,b'2M',b'Simbad',245.845541666667,-26.3711388888889,392178090,245.845542,-26.37116,-17.6488,-35.136,8.951,STAR,2mass,0.0760076040878203,20180610,,,319-085580,16232293-2622161,,J162322.87-262216.9,6045503331994968320,12747261,,tmgaia,0.0430679,0.0419897,hsoy,NaN,NaN,,351.059803,16.110126,248.41603,-4.723731,10.2,NaN,9.995,0.035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.324,0.021,8.026,0.049,7.915,0.036,AAA-111-111-dc0-0-0,2.9,7.755,0.026,7.79,0.021,7.829,0.022,7.564,0.178,9.4157,0.000345996,0.017,gaiaj,splin,6970,205,4.17126,1.76698,NaN,NaN,1.68127,1.47201,1.527937,0.3615,0.321507,0.844468,DWARF,6.010394,6.010394,154.534,NaN,0.498573,NaN,491,0.9780713,,,NaN
91,b'J16090051-2745194',0.800000011920929,0.180000007152557,-11.25,0.620000004768372,b'M5.5',1.10000002384186,0,b'2M',b'Simbad',242.252166666667,-27.7553888888889,67896229,242.25215,-27.755404,-16.7903,-28.8095,14.095,STAR,2mass,0.076017181539457,20180610,,,,16090051-2745194,,J160900.50-274519.6,6042069419742849664,,,tmgaia,2.16842,2.16836,hsoy,NaN,NaN,,347.708226,17.473738,245.493225,-6.646225,18.968,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.116,0.024,11.557,0.023,11.243,0.023,AAA-222-111-000-0-0,30.4,11.043,0.024,10.8,0.021,10.485,0.105,8.238,NaN,15.4156,0.00194555,0.017,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.266662,NaN,0,NaN,,,NaN
124,b'J16132190-2136136',0.529999971389771,0.0299999993294477,-21.9899997711182,0.200000002980232,b'M1.5',0.200000002980232,1,b'2M',b'Simbad',243.341291666667,-21.6038055555556,49329814,243.341283,-21.603786,-8.51504,-25.7357,12.669,STAR,2mass,0.0761422323557982,20180610,,,342-078526,16132190-2136136,,J161321.90-213613.9,6243001630666091008,11485136,,tmgaia,2.24115,2.24115,hsoy,NaN,NaN,,353.137738,21.017342,245.344093,-0.417411,17.37,0.162,15.469,0.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.014,0.024,10.268,0.024,9.977,0.019,AAA-222-111-000-0-0,18.1,9.652,0.024,9.405,0.02,7.879,0.023,5.409,0.039,13.8124,0.000824152,0.017,gaiaj,,3268,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.333155,NaN,0,NaN,,,NaN
256,b'J16354573-2711166',0.259999990463257,0.0199999995529652,-8.02999973297119,2.47000002861023,b'M1.5',0,0,b'2M',b'Simbad',248.940583333333,-27.1879444444444,205172381,248.94057,-27.187962,-11.0496,-23.054,12.794,STAR,2mass,0.0762708294092421,20180610,,,315-090090,16354573-2711166,,J163545.72-271116.8,6044816721343203072,14561727,,tmgaia,2.05918,2.05916,hsoy,NaN,NaN,,352.317822,13.498197,251.282168,-5.106814,16.716,0.067,15.317,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.202,0.023,10.506,0.022,10.283,0.019,AAA-222-111-000-0-0,19.4,10.201,0.022,10.105,0.019,10.051,0.063,8.524,NaN,13.9004,0.000861111,0.017,gaiaj,,3368,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
199,b'J16215975-2706366',0.509999990463257,0.0599999986588955,-5.34000015258789,0.180000007152557,b'M4.5',0.300000011920929,0,b'2M',b'Simbad',245.499,-27.1101666666667,391991486,245.498988,-27.110185,-7.73046,-22.1767,13.971,STAR,2mass,0.0763851217851236,20180610,,,,16215975-2706366,,J162159.75-270636.9,6045346754667444608,,,tmgaia,2.07141,2.03859,hsoy,NaN,NaN,,350.275469,15.839283,248.23161,-5.503602,17.941,0.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.176,0.023,11.508,0.022,11.258,0.023,AAA-222-111-000-0-0,25.2,11.111,0.024,10.896,0.023,10.791,0.107,8.73,NaN,15.1923,0.00170943,0.017,gaiaj,,3292,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
175,b'J16191608-2915126',0.519999980926514,0.0199999995529652,-4.94000005722046,0.0399999991059303,b'M4.0',0.200000002980232,0,b'2M',b'Simbad',244.817041666667,-29.2535277777778,98475481,244.817022,-29.253515,-8.01162,-21.2434,13.021,STAR,2mass,0.0770169204363949,20180610,,,304-088930,16191608-2915126,,J161916.07-291512.9,6038824623492134528,14544604,,tmgaia,2.11351,2.11348,hsoy,NaN,NaN,,348.226889,14.813707,247.998133,-7.717501,17.566,0.162,15.859,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.344,0.024,10.706,0.023,10.437,0.024,AAA-222-111-000-0-0,16,10.285,0.023,10.115,0.02,9.999,0.065,8.896,NaN,14.1777,0.00099071,0.017,gaiaj,,3282,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
192,b'J16211584-2240045',0.529999971389771,0.0199999995529652,-5.34999990463257,0.0599999986588955,b'M1.5',0.899999976158142,0,b'2M',b'Simbad',245.316,-22.6679166666667,50064258,245.315998,-22.667938,-10.7136,-25.2899,12.53,STAR,2mass,0.0770868370069506,20180610,,,337-080473,16211584-2240045,,J162115.83-224004.6,6050492434728063104,11496635,,tmgaia,2.32902,2.32906,hsoy,NaN,NaN,,353.606356,18.947525,247.329434,-1.150408,16.492,0.101,15.139,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.836,0.023,10.051,0.023,9.752,0.025,AAA-222-111-000-0-0,7.7,9.6,0.023,9.496,0.02,9.37,0.054,8.75,NaN,13.6952,0.000777591,0.017,gaiaj,,3289,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.310788,NaN,0,NaN,,,NaN
150,b'J16154732-1911184',0.569999992847443,0.0199999995529652,-5.07999992370605,0.119999997317791,b'M1.5',1.20000004768372,0,b'2M',b'Simbad',243.947208333333,-19.1884722222222,49648623,243.947186,-19.188468,-12.674,-25.0617,12.616,STAR,2mass,0.0774395736645918,20180610,,,355-077904,16154732-1911184,,J161547.32-191118.7,6245621663795373440,8842868,,tmgaia,2.14514,2.14381,hsoy,NaN,NaN,,355.474613,22.215973,245.476467,2.06023,17.223,0.129,15.693,0.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.843,0.026,10.023,0.023,9.681,0.019,AAA-222-111-000-0-0,35.1,9.527,0.022,9.413,0.021,9.228,0.043,7.982,0.242,13.8251,0.000829369,0.018,gaiaj,,3181,159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,1.03781,NaN,0,NaN,,,NaN
185,b'J16202163-2005348',1.07000005245209,0.25,-5.84999990463257,0.959999978542328,b'M7.5',2.79999995231628,0,b'2M',b'Simbad',245.090166666667,-20.093,50058082,245.090147,-20.093012,NaN,NaN,14.84,STAR,2mass,0.0792923216974488,20180610,,,,16202163-2005348,,J162021.63-200535.1,,,,2mass,NaN,NaN,,NaN,NaN,,355.510004,20.810323,246.692432,1.353341,20.573,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.012,0.023,11.305,0.022,10.961,0.024,AAA-222-111-000-0-0,20.9,10.752,0.024,10.511,0.022,11.165,0.417,8.835,NaN,NaN,NaN,0.222,bpjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,1.97259,NaN,0,NaN,,,NaN
18,b'J15561216-2354076',0.360000014305115,0.0799999982118607,-8.4399995803833,0.0799999982118607,b'M5.0',0.400000005960464,0,b'2M',b'Simbad',239.050708333333,-23.9021388888889,77532156,239.050694,-23.902121,-20.7026,-31.4151,12.956,STAR,2mass,0.0798299114934186,20180610,,,331-080610,15561216-2354076,,J155612.14-235407.9,6237028568109755904,,,tmgaia,2.10178,2.10175,hsoy,NaN,NaN,,348.394911,22.241238,241.899549,-3.431503,17.871,0.162,16.686,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.128,0.024,10.525,0.022,10.23,0.023,AAA-222-111-000-0-0,25.8,10.076,0.024,9.855,0.02,9.761,0.06,8.813,NaN,14.1955,0.000999773,0.017,gaiaj,,2906,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.213023,NaN,0,NaN,,,NaN
110,b'J16111744-2441203',0.629999995231628,0.0199999995529652,-5.76999998092651,0.0399999991059303,b'M4.0',0.400000005960464,0,b'2M',b'Simbad',242.822708333333,-24.689,286075679,242.8227,-24.688979,-11.0323,-26.729,13.086,STAR,2mass,0.0803637955507484,20180610,,,327-079259,16111744-2441203,,J161117.43-244120.5,6049795241275864320,11481937,,tmgaia,2.12732,2.12729,hsoy,NaN,NaN,,350.395569,19.251531,245.431164,-3.53801,17.872,0.161,16.204,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.382,0.021,10.696,0.025,10.437,0.021,AAA-222-111-000-0-0,16.6,10.317,0.021,10.153,0.02,9.963,0.083,8.508,NaN,14.257,0.0010318,0.017,gaiaj,,3219,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.223869,NaN,0,NaN,,,NaN
