#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Seq, pmRA, pmDE, Bmag, Vmag, Jmag, Hmag, Ksmag, rmag, plx, Dist, RV, Vpar, Vper, Mass, M, Simbad, RAJ2000, DEJ2000, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA_, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, string, ra, dec, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
Seq,pmRA,pmDE,Bmag,Vmag,Jmag,Hmag,Ksmag,rmag,plx,Dist,RV,Vpar,Vper,Mass,M,Simbad,RAJ2000,DEJ2000,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA_,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx_,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag_,e_Bmag,Vmag_,e_Vmag,umag,e_umag,gmag,e_gmag,rmag_,e_rmag,imag,e_imag,zmag,e_zmag,Jmag_,e_Jmag,Hmag_,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass_,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
504,94.370002746582,-15.6700000762939,NaN,NaN,9.61299991607666,8.98099994659424,8.75399971008301,12.3380002975464,21.5599994659424,4.59000015258789,40.2200012207031,21.0400009155273,-0.219999998807907,0.569999992847443,b'M',b'Simbad',70.369859,12.009335,70.369859,12.009335,245949052,70.3699,12.0094,91.41,-19.49,10.882,STAR,2mass,0.274951944486151,20180610,,,511-008141,04412876+1200337,1237673453240189016,J044128.83+120033.5,3295883995154062208,41429166,,tmgaia,2,2,sblink,NaN,NaN,,185.691051,-21.883049,70.501785,-10.111035,14.355,0.033,12.898,0.022,16.2281,0.00806552,16.1777,0.01671,12.3821,0.000840496,11.4413,0.00065396,11.3196,0.00199679,9.613,0.022,8.981,0.022,8.754,0.02,AAA-222-111-000-0-0,34.8,8.629,0.023,8.608,0.019,8.493,0.027,8.385,NaN,11.8424,0.000345996,0.04,cdwrf,cdwrf,3708,63,4.77244,0.348019,NaN,NaN,0.497,0.074,0.533,0.096,4.34168,1.93934,DWARF,0.04206941,0.01252771,63.81165,NaN,0.495191,NaN,32,0.002861236,,,0.002832283
658,57.939998626709,-24.5300006866455,NaN,NaN,8.97399997711182,8.27700042724609,8.10200023651123,11.4420003890991,17.7900009155273,13.4799995422363,42.1800003051758,16.7700004577637,0,0.790000021457672,b'M',b'Simbad',77.790447,15.815943,77.790447,15.815943,293894139,77.7905,15.816,68,-19,10.163,STAR,2mass,0.27533152088187,20180610,,,530-011919,05110971+1548574,1237673452169986319,J051109.75+154857.2,,42997603,,2mass,8,8,sblink,NaN,NaN,,186.751981,-13.800505,78.166809,-7.123158,13.395,0.016,12.082,0.12,15.96,0.00907302,12.8678,0.000943864,11.4728,0.000564264,10.7044,0.000349047,10.5327,0.0014523,8.974,0.018,8.277,0.024,8.102,0.017,AAA-111-111-000-0-0,5,7.992,0.024,7.973,0.021,7.905,0.02,7.817,0.204,NaN,NaN,0.042,cdwrf,cdwrf,3850,71,4.72108,0.338854,NaN,NaN,0.565,0.082,0.612,0.107,3.39317,1.47738,DWARF,0.06318799,0.01834129,51.72348,NaN,NaN,NaN,87,0.01390046,,,0.00382324
224,111.900001525879,-3.59999990463257,NaN,NaN,11.5220003128052,10.8839998245239,10.621000289917,15.8599996566772,21.5400009155273,6.19999980926514,38.1199989318848,24.6399993896484,0.239999994635582,0.25,b'M',b'Simbad',64.732462,9.396347,64.732462,9.396347,365462119,64.7324,9.3963,126.25,2.49,13.259,STAR,2mass,0.27770306082503,20180610,,,497-006637,04185577+0923466,,J041855.86+092346.7,3299441946061475712,38354344,,tmgaia,2,2,sblink,NaN,NaN,,184.336772,-27.883027,64.515513,-11.835517,NaN,NaN,17.04,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.522,0.021,10.884,0.03,10.621,0.019,AAA-222-111-000-0-0,44.5,10.438,0.023,10.25,0.02,10.072,0.078,8.613,NaN,14.51,0.00117693,0.04,cdwrf,cdwrf,2952,94,5.13723,0.484162,NaN,NaN,0.153,0.031,0.117,0.031,32.6672,19.8565,DWARF,0.001601559,0.0006489978,NaN,NaN,0.275727,NaN,28,0.0003290348,,,0.003673648
396,106.919998168945,-54.7400016784668,NaN,NaN,11.5880002975464,10.9729995727539,10.6759996414185,15.6110000610352,22.3899993896484,6.67000007629395,37.5900001525879,25.4400005340576,0.0799999982118607,0.230000004172325,b'M',b'Simbad',67.732371,24.838174,67.732371,24.838174,268281788,67.7324,24.8381,106.79,-55.26,13.396,STAR,2mass,0.282745748218181,20180610,,,575-011389,04305575+2450174,1237660759461921086,J043055.84+245016.8,,,,2mass,2,2,sblink,NaN,NaN,,173.427186,-15.853822,69.858796,2.942397,NaN,NaN,16.55,0.2,19.7841,0.0287901,17.0612,0.00451798,15.5555,0.0041287,13.9659,0.00402266,13.0642,0.00420933,11.588,0.022,10.973,0.02,10.676,0.018,AAA-222-111-000-0-0,19,10.519,0.024,10.33,0.02,10.232,0.096,8.438,NaN,NaN,NaN,0.059,cdwrf,cdwrf,3087,97,5.07767,0.546545,NaN,NaN,0.194,0.044,0.164,0.05,22.4615,15.2831,DWARF,0.003079248,0.001396772,NaN,NaN,1.2067,NaN,57,0.004433843,,,NaN
207,106.910003662109,-19.8400001525879,NaN,NaN,9.40499973297119,8.72000026702881,8.52700042724609,11.9770002365112,20.5300006866455,4.07999992370605,37.8199996948242,25.1000003814697,-0.759999990463257,0.620000004768372,b'M',b'Simbad',64.448721,13.661776,64.448721,13.661776,435881860,64.4487,13.6617,111.55,-7.72,10.623,STAR,2mass,0.28329046305576,20180610,,,519-007508,04174767+1339422,,J041747.77+133942.1,3310640643788786304,42344686,,tmgaia,2,2,sblink,NaN,NaN,,180.409418,-25.442355,64.987445,-7.586448,13.979,0.065,12.55,0.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.405,0.022,8.72,0.018,8.527,0.019,AAA-212-111-000-0-0,61.4,8.381,0.023,8.367,0.019,8.263,0.022,8.273,0.321,11.5969,0.000345996,0.04,cdwrf,cdwrf,3822,64,4.73125,0.338026,NaN,NaN,0.552,0.08,0.598,0.104,3.55536,1.54581,DWARF,0.05857814,0.01697917,62.49568,NaN,0.586834,NaN,31,0.004355648,,,0.002864077
104,133.210006713867,-16.6399993896484,NaN,NaN,11.8450002670288,11.2559995651245,10.9870004653931,15.9989995956421,22.6800003051758,6.96999979019165,35.689998626709,28.0499992370605,-0.819999992847443,0.200000002980232,b'M',b'Simbad',59.55988,12.628013,59.55988,12.628013,242985065,59.5598,12.628,130.36,-4.8,13.563,STAR,2mass,0.284903399425059,20180610,,,514-006547,03581434+1237408,1237671257439338702,J035814.45+123740.8,38329662539277952,41411965,,tmgaia,2,2,sblink,NaN,NaN,,177.79911,-29.730076,60.073587,-7.704903,NaN,NaN,16.63,0.2,20.5955,0.0609498,30,50,21.7164,0.14791,19.057,0.0326423,30,50,11.845,0.022,11.256,0.022,10.987,0.018,AAA-222-111-000-0-0,52.9,10.802,0.023,10.607,0.02,10.372,0.088,8.804,NaN,14.8739,0.00143078,0.04,cdwrf,cdwrf,3106,68,5.06756,0.441778,NaN,NaN,0.201,0.037,0.172,0.042,21.1807,11.6968,DWARF,0.003387604,0.001247178,NaN,NaN,0.234771,NaN,22,6.074689E-05,,,0.001819576
257,137.869995117188,-39.7900009155273,NaN,NaN,9.60499954223633,8.9709997177124,8.72599983215332,12.4530000686646,27.2099990844727,9.69999980926514,37.8800010681152,25,0.0900000035762787,0.479999989271164,b'M',b'Simbad',65.664836,18.269328,65.664836,18.269328,17309582,65.6648,18.2694,125.09,-42.29,10.904,STAR,2mass,0.286932389543324,20180610,,,542-008979,04223953+1816097,,J042239.65+181609.2,47485605101478656,42934848,,tmgaia,2,2,sblink,NaN,NaN,,177.371776,-21.589613,66.925361,-3.241711,14.46,0.017,13.04,0.021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.605,0.021,8.971,0.024,8.726,0.018,AAA-222-111-000-0-0,50.6,8.606,0.022,8.536,0.021,8.43,0.024,8.253,0.279,11.8994,0.000345996,0.04,cdwrf,cdwrf,3648,63,4.79714,0.35569,NaN,NaN,0.466,0.071,0.496,0.091,4.90144,2.24036,DWARF,0.03464861,0.01055816,61.20684,NaN,0.433358,NaN,34,0.01230285,,,NaN
72,113.76000213623,3.11999988555908,10.9340000152588,9.99400043487549,8.13799953460693,7.67199993133545,7.52500009536743,9.65799999237061,17.5699996948242,17.7999992370605,33.4500007629395,30.6800003051758,-0.949999988079071,0.959999978542328,b'M',b'Simbad',55.031495,5.87459,55.031495,5.87459,311183180,55.031424,5.874627,108.12,9.3,9.002,STAR,2mass,0.287035184296175,20180610,,0071-00345-1,480-005389,03400754+0552286,1237667229842997295,J034007.61+055228.6,3276738370977400192,38124836,,tmgaia,2,2,sblink,NaN,NaN,,180.321828,-37.550829,54.135375,-13.317502,10.935,0.071,10,0.006,14.2328,0.0047017,10.4122,0.000265955,9.70599,0.000318712,9.37492,0.000350534,10.0145,0.00124867,8.138,0.026,7.672,0.027,7.525,0.027,AAA-111-111-000-0-0,67,7.431,0.028,7.451,0.02,7.406,0.019,7.143,0.11,9.64018,0.000345996,0.018,gaiaj,spec,5076,8,4.71,0.01,0.1,0.01,0.670549,0.0234598,0.8459751,0.0555297,2.80586,0.294497,DWARF,0.2689319,0.01881766,62.0121,NaN,0.261613,NaN,21,3.630012E-05,,,0.006253571
131,129.029998779297,-65.2900009155273,NaN,NaN,11.8629999160767,11.3240003585815,11.03600025177,15.7659997940063,22.9200000762939,11.0299997329712,34.1399993896484,29.8999996185303,-0.360000014305115,0.189999997615814,b'M',b'Simbad',61.282503,29.285481,61.282503,29.285481,348865148,61.2825,29.2854,134.15,-56.98,13.465,STAR,2mass,0.29175210468218,20180610,,,597-010851,04050779+2917075,,J040507.90+291706.9,,47675887,,2mass,2,2,sblink,NaN,NaN,,165.948271,-16.982834,64.942437,8.310096,NaN,NaN,16.06,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.863,0.023,11.324,0.03,11.036,0.026,AAA-222-111-000-0-0,21.5,10.887,0.023,10.702,0.02,10.474,0.093,8.936,NaN,NaN,NaN,0.06,cdwrf,cdwrf,3263,64,4.98528,0.414748,NaN,NaN,0.268,0.047,0.253,0.056,13.1437,6.91513,DWARF,0.007335548,0.002572916,103.0603,NaN,0.486153,NaN,48,0.005098209,,,0.001291031
610,60.6399993896484,-101.410003662109,7.73699998855591,7.21600008010864,6.16800022125244,5.91300010681152,5.86199998855591,NaN,19.2700004577637,21.3099994659424,35.060001373291,28.8299999237061,-3.6800000667572,1.3400000333786,b'M',b'Simbad',74.554148,40.056869,74.554148,40.056869,121298627,74.554042,40.056876,60.3382,-101.775,6.697,STAR,2mass,0.293164027663144,20180610,23100,2898-02684-1,651-024939,04581296+4003248,,J045812.99+400323.9,199279266990573312,51517194,,tmgaia,0.0590666,0.0458596,tgas,20.4096,0.302413,tgas,165.322642,-1.693884,77.673544,17.276243,7.795,NaN,7.21,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.168,0.021,5.913,0.018,5.862,0.018,AAA-111-111-000-0-0,14.5,5.924,0.103,5.753,0.046,5.847,0.015,5.815,0.04,7.08678,0.000345996,0.018,gaiaj,tplx,6208.18,46.9574,NaN,NaN,NaN,NaN,1.57644,0.142732,1.25201,0.22338,0.319577,0.0868042,DWARF,3.325882,0.6022554,48.99655,1.02262,NaN,NaN,217,0.002759814,,,0.0003558138
239,109.319999694824,-51.8199996948242,NaN,NaN,10.78600025177,10.128999710083,9.88799953460693,14.3929996490479,21.5100002288818,6.48000001907349,36.7299995422363,26.6599998474121,-0.430000007152557,0.370000004768372,b'M',b'Simbad',65.252648,24.518831,65.252648,24.518831,58370145,65.2526,24.5189,113.77,-59.22,12.356,STAR,2mass,0.293972730925473,20180610,,,573-011234,04210061+2431080,1237660758924067147,J042100.71+243107.2,149543000241126272,45456602,,tmgaia,2,2,sblink,NaN,NaN,,172.116076,-17.752232,67.580383,2.985223,16.296,0.257,14.865,0.088,18.4293,0.0130894,15.7336,0.00384834,14.3105,0.00411045,13.1718,0.000489057,12.178,0.00367391,10.786,0.022,10.129,0.024,9.888,0.018,AAA-222-111-000-0-0,29.8,9.729,0.024,9.584,0.02,9.456,0.041,8.344,NaN,13.3736,0.000664271,0.235,cdwrf,cdwrf,3423,65,4.99253,0.289966,NaN,NaN,0.245,0.029,0.215,0.036,14.6198,5.19151,DWARF,0.007424282,0.001757585,86.97726,NaN,0.555085,NaN,67,0.06883181,,,NaN
194,119.309997558594,-2.16000008583069,NaN,NaN,12.4479999542236,11.8439998626709,11.5819997787476,17.0049991607666,22.3999996185303,5.03000020980835,37.7599983215332,25.1800003051758,1.94000005722046,0.150000005960464,b'M',b'Simbad',64.045217,11.533809,64.045217,11.533809,283828030,64.0453,11.5338,121,-15,14.494,STAR,2mass,0.294553677066689,20180610,,,,04161086+1132016,,J041610.95+113201.4,,,,2mass,8,8,sblink,NaN,NaN,,181.972687,-27.09099,64.219186,-9.612767,NaN,NaN,18.3,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.448,0.023,11.844,0.028,11.582,0.02,AAA-222-111-000-0-0,19.5,11.364,0.024,11.166,0.021,11.422,0.195,8.523,NaN,NaN,NaN,0.059,cdwrf,cdwrf,2854,88,5.18636,0.382465,NaN,NaN,0.133,0.022,0.099,0.019,42.0804,20.882,DWARF,0.001057338,0.0003497961,NaN,NaN,0.607009,NaN,29,0.005883181,,,0.001532212
709,57.7999992370605,-102.470001220703,NaN,NaN,12.1409997940063,11.5010004043579,11.1909999847412,17.3640003204346,34.9199981689453,21.3700008392334,42.5299987792969,15.8699998855591,-1.79999995231628,0.119999997317791,b'M',b'Simbad',85.914002,23.550682,85.914002,23.550682,29111090,85.914,23.5506,55,-107,14.14,STAR,2mass,0.295273777797199,20180610,,,,05433934+2333025,,J054339.39+233301.2,,,,2mass,8,8,sblink,NaN,NaN,,184.365691,-3.187242,86.254825,0.164413,NaN,NaN,17.88,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.141,0.024,11.501,0.022,11.191,0.018,AAA-222-111-000-0-0,14,10.988,0.022,10.815,0.021,10.661,0.133,8.473,NaN,NaN,NaN,0.059,cdwrf,cdwrf,2902,90,5.15916,0.430539,NaN,NaN,0.142,0.026,0.106,0.024,37.0204,20.3351,DWARF,0.001288431,0.0004718197,NaN,NaN,NaN,NaN,172,0.07109105,,,NaN
115,108.430000305176,-34.4799995422363,NaN,NaN,11.0209999084473,10.3859996795654,10.1510000228882,14.3430004119873,18.5599994659424,10.8400001525879,34.8699989318848,29.0599994659424,0.0700000002980232,0.379999995231628,b'M',b'Simbad',59.965962,22.603739,59.965962,22.603739,14251845,59.9659,22.6038,113.19,-39.83,13.07,STAR,2mass,0.301135803727223,20180610,,,564-008724,03595180+2236135,,J035951.90+223613.1,53428396730950400,46102969,,tmgaia,2,2,sblink,NaN,NaN,,170.027554,-22.579713,62.461343,1.990063,16.413,0.076,14.913,0.043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.021,0.023,10.386,0.025,10.151,0.018,AAA-222-111-000-0-0,41.5,9.991,0.023,9.896,0.02,9.726,0.053,8.927,NaN,13.5466,0.000722779,0.457,cdwrf,cdwrf,3473,64,4.87934,0.376362,NaN,NaN,0.373,0.06,0.384,0.075,7.39954,3.57082,DWARF,0.01823608,0.005866836,134.4285,NaN,0.347612,NaN,49,0.001499747,,,NaN
539,94.5500030517578,-52.6199989318848,NaN,NaN,9.2810001373291,8.64299964904785,8.41199970245361,11.6909999847412,22.2900009155273,6.94000005722046,39.1300010681152,23.0100002288818,0.629999995231628,0.610000014305115,b'M',b'Simbad',71.790641,24.020036,71.790641,24.020036,59840611,71.7907,24.0201,88.64,-64.23,10.42,STAR,2mass,0.301202245208404,20180610,,,571-012274,04470974+2401124,1237664088608735382,J044709.82+240111.6,146989139673288960,45462992,,tmgaia,2,2,sblink,NaN,NaN,,176.512923,-13.527275,73.408689,1.62352,13.782,0.143,12.276,0.033,16.3936,0.00985403,15.7369,0.0124188,11.7599,0.000694457,10.9809,0.000678783,11.053,0.00192593,9.281,0.022,8.643,0.023,8.412,0.017,AAA-212-111-000-0-0,28,8.32,0.022,8.345,0.021,8.286,0.025,8.115,0.267,11.3556,0.000345996,0.04,cdwrf,cdwrf,3871,65,4.83739,0.241113,NaN,NaN,0.444,0.047,0.494,0.057,5.64388,1.79231,DWARF,0.03987983,0.008443028,59.09789,NaN,NaN,NaN,69,0.01039095,,,NaN
515,87.9300003051758,21.2399997711182,NaN,NaN,10.6379995346069,10.0349998474121,9.74100017547607,14.4029998779297,20.5699996948242,12.7200002670288,40.3300018310547,20.8199996948242,1.12000000476837,0.409999996423721,b'M',b'Simbad',70.820694,2.007284,70.820694,2.007284,269054867,70.8207,2.0072,85.82,41.96,12.219,STAR,2mass,0.303169503114888,20180610,,,461-007347,04431696+0200260,,J044317.02+020026.3,3232758936659202304,36560164,,tmmgaia,2,2,sblink,NaN,NaN,,195.075316,-27.121055,69.538792,-20.08008,16.658,0.078,14.951,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.638,0.026,10.035,0.026,9.741,0.026,AAA-222-111-000-0-0,11.5,9.528,0.023,9.355,0.02,9.15,0.048,8.553,NaN,13.2368,0.0006,0.04,cdwrf,cdwrf,3305,67,4.93324,0.448827,NaN,NaN,0.323,0.059,0.326,0.085,9.67409,5.30128,DWARF,0.01121465,0.004096992,NaN,NaN,0.157515,NaN,30,0.05953498,,,0.002383349
521,82.0999984741211,-42.2200012207031,NaN,NaN,10.5609998703003,9.9040002822876,9.65499973297119,14.5129995346069,20.0900001525879,4.96000003814697,39.8899993896484,21.6599998474121,-2.32999992370605,0.430000007152557,b'M',b'Simbad',71.182332,18.408245,71.182332,18.408245,385475808,71.1824,18.4083,86.85,-43.96,12.23,STAR,2mass,0.30521314918588,20180610,,,543-010624,04444376+1824297,,J044443.82+182429.2,,42957101,,2mass,2,2,sblink,NaN,NaN,,180.744577,-17.424712,72.136436,-3.871637,16.662,0.117,15.14,0.029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.561,0.026,9.904,0.032,9.655,0.02,AAA-222-111-000-0-0,52.3,9.514,0.023,9.341,0.02,9.169,0.036,8.511,NaN,NaN,NaN,0.051,cdwrf,cdwrf,3275,66,4.87615,0.397859,NaN,NaN,0.398,0.067,0.434,0.092,6.88399,3.47659,DWARF,0.01641746,0.005527488,59.86872,NaN,0.613434,NaN,64,0.009187934,,,NaN
494,96.0199966430664,-29.0900001525879,10.5579996109009,9.47500038146973,7.35799980163574,6.80900001525879,6.68499994277954,9.0620002746582,21.7099990844727,2.33999991416931,39.75,21.9099998474121,0,1.07000005245209,b'M',b'Simbad',70.106129,16.513689,70.106129,16.513689,245940624,70.106164,16.513767,95.03,-13.07,8.283,STAR,2mass,0.3056827349955,20180610,21762,1267-00210-1,533-009547,04402546+1630495,,J044025.54+163049.1,3310104941108072320,42952265,,tmgaia,2,2,sblink,23.65,2.53,hip,181.670923,-19.392118,70.863817,-5.613694,10.5,0.013,9.47,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.358,0.026,6.809,0.021,6.685,0.023,AAA-111-111-000-0-0,37.5,6.661,0.076,6.662,0.021,6.663,0.017,6.626,0.086,8.96374,0.000345996,0.018,gaiaj,hplx,4414,80,NaN,NaN,NaN,NaN,1.47643,0.300754,0.754099,0.0894841,1.84503,0.548959,GIANT,0.1776433,0.03523658,42.2833,4.52333,0.859516,NaN,0,NaN,,,NaN
639,81.3499984741211,-119.709999084473,NaN,NaN,12.1110000610352,11.4930000305176,11.2150001525879,16.3150005340576,25.7900009155273,17.2600002288818,36.8400001525879,26.5100002288818,-2.27999997138977,0.150000005960464,b'M',b'Simbad',76.047051,36.260124,76.047051,36.260124,122040751,76.0471,36.2602,68.33,-119.73,13.84,STAR,2mass,0.308364559247018,20180610,,,632-021767,05041128+3615366,,J050411.35+361535.2,,51037174,,2mass,2,2,sblink,NaN,NaN,,169.044257,-3.096032,78.471777,13.377631,NaN,NaN,16.57,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.111,0.02,11.493,0.023,11.215,0.02,AAA-222-111-000-0-0,18.6,11.04,0.023,10.901,0.021,10.791,0.114,8.225,NaN,NaN,NaN,0.058,cdwrf,cdwrf,3247,63,4.99587,0.410854,NaN,NaN,0.26,0.045,0.244,0.054,13.8826,7.20826,DWARF,0.006769718,0.002343364,118.3805,NaN,NaN,NaN,176,0.0317272,,,0.001028254
36,226.419998168945,-3.29999995231628,NaN,NaN,11.2880001068115,10.6829996109009,10.4250001907349,15.66100025177,30.5100002288818,19.3500003814697,28.6800003051758,35.1800003051758,0.310000002384186,0.189999997615814,b'M',b'Simbad',46.562581,12.098516,46.562581,12.098516,58955976,46.5626,12.0986,223.84,-16.52,13.065,STAR,2mass,0.309707592115276,20180610,,,511-004904,03061500+1205548,,J030615.17+120554.5,,41398016,,2mass,2,2,sblink,NaN,NaN,,167.156405,-38.931074,47.543005,-5.170595,NaN,NaN,16.39,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.288,0.02,10.683,0.02,10.425,0.014,AAA-222-111-000-0-0,21.8,10.236,0.023,10.041,0.02,9.814,0.055,8.833,0.47,NaN,NaN,0.135,cdwrf,cdwrf,3040,96,5.10138,0.4242,NaN,NaN,0.17,0.032,0.133,0.026,27.071,15.2872,DWARF,0.002223755,0.0008371783,NaN,NaN,0.368615,NaN,13,0.001554629,,,NaN
287,101.5,-14.6300001144409,NaN,NaN,11.6319999694824,11.0139999389648,10.7779998779297,15.4289999008179,20.3199996948242,4.78000020980835,38.5699996948242,23.9300003051758,-0.370000004768372,0.25,b'M',b'Simbad',66.064105,12.247286,66.064105,12.247286,435940603,66.0641,12.2472,89.38,2.6,13.305,STAR,2mass,0.310099306981306,20180610,,,512-007172,04241537+1214500,,J042415.45+121450.0,3307198141602158848,41421150,,tmgaia,2,2,sblink,NaN,NaN,,182.719067,-25.100467,66.315528,-9.245707,18.468,0.162,16.46,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.632,0.021,11.014,0.02,10.778,0.019,AAA-222-111-000-0-0,41.9,10.607,0.024,10.426,0.021,10.292,0.08,8.681,0.484,14.4669,0.00115061,0.046,cdwrf,cdwrf,3244,63,4.99564,0.410748,NaN,NaN,0.259,0.045,0.242,0.053,13.9289,7.26022,DWARF,0.006692951,0.002325736,91.93965,NaN,0.512468,NaN,29,0.00262353,,,0.001567374
4,348.329986572266,-6.59999990463257,NaN,NaN,11.66100025177,11.0329999923706,10.71399974823,16.5590000152588,39.7700004577637,29.3099994659424,18.3299999237061,41.5200004577637,0.860000014305115,0.129999995231628,b'M',b'Simbad',30.869529,21.571356,30.869529,21.571356,306262188,30.8696,21.5713,345.54,-17.87,13.623,STAR,2mass,0.311677499975617,20180610,,,558-004156,02032864+2134168,,,,,,2mass,2,2,sblink,NaN,NaN,,144.41736,-38.276282,36.1913,8.483295,NaN,NaN,17.23,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.661,0.023,11.033,0.024,10.714,0.018,AAA-222-111-000-0-0,26.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.059,cdwrf,cdwrf,2907,66,5.15966,0.187811,NaN,NaN,0.151,0.013,0.12,0.01,34.8538,9.00198,DWARF,0.001466995,0.0002525952,NaN,NaN,0.105051,NaN,21,0.004000497,,,0.002675454
346,84.370002746582,-29.6700000762939,12.0629997253418,11.3579998016357,9.04500007629395,8.47999954223633,8.35400009155273,10.8269996643066,17.3999996185303,11.3400001525879,38.2900009155273,24.3700008392334,-0.379999995231628,0.740000009536743,b'M',b'Simbad',66.986522,19.060795,66.986522,19.060795,17518009,66.986448,19.060848,NaN,NaN,10.076,STAR,2mass,0.315919020211762,20180610,,,546-009587,04275674+1903390,,J042756.82+190338.7,,42939006,,2mass,NaN,NaN,,NaN,NaN,,177.586229,-20.121949,68.28976,-2.660713,12.43,0.025,11.202,0.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.045,0.032,8.48,0.029,8.354,0.018,AAA-112-111-000-0-0,31.8,8.264,0.024,8.344,0.019,8.283,0.026,7.987,0.354,NaN,NaN,0.039,vjk,,4536.74,82.1835,NaN,NaN,0.284364,0.0127225,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,1.08861,NaN,0,NaN,,,NaN
