#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Name, SpT, __3_6_, __4_5_, __5_8_, __8_0_, __24_, W1mag, W2mag, W3mag, W4mag, E4_5, E8_0, E24, EW2, EW3, EW4, WISE, _2M, Simbad, _RA, _DE, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@string, string, float, float, float, float, float, float, float, float, float, string, string, string, string, string, string, string, string, string, ra, dec, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
Name,SpT,__3_6_,__4_5_,__5_8_,__8_0_,__24_,W1mag,W2mag,W3mag,W4mag,E4_5,E8_0,E24,EW2,EW3,EW4,WISE,_2M,Simbad,_RA,_DE,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag_,e_w1mag,w2mag_,e_w2mag,w3mag_,e_w3mag,w4mag_,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
b'2MASS J16173138-2303360',b'G1V',7.80999994277954,7.84000015258789,NaN,7.86999988555908,7.75,7.8600001335144,7.8899998664856,7.82999992370605,7.84000015258789,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',244.38075,-23.06,244.38075,-23.06,49744853,244.380785,-23.060005,-9.43707,-21.3691,9.248,STAR,2mass,0.117321039384358,20180610,,6793-00501-1,335-083667,16173138-2303360,,J161731.38-230336.2,6050373756192856064,11492333,,tmgaia,0.929842,0.583249,tgas,7.37074,0.254128,tgas,352.687068,19.324382,246.546176,-1.682555,10.816,0.078,10.091,0.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.514,0.034,8.085,0.051,7.967,0.027,AAA-111-111-000-0-0,8.6,7.866,0.027,7.878,0.021,7.863,0.021,7.882,0.226,9.79235,0.000345996,0.021,gaiaj,tplx,5264,183,3.89701,0.292686,NaN,NaN,1.7708,0.234905,0.901409,0.111411,0.162335,0.0646037,GIANT,2.169188,0.5755062,135.6715,4.52178,0.253273,NaN,131,0.01639276,,,NaN
b'2MASS J16121821-2755349',b'B2V',NaN,5.01999998092651,NaN,5.1100001335144,4.96999979019165,5.09999990463257,NaN,5.01000022888184,NaN,b'N',b'N',b'N',b'',b'N',b'',b'WISE',b'2M',b'Simbad',243.07587,-27.92636,243.07587,-27.92636,68255276,243.075889,-27.926388,-10.5,-25,4.849,STAR,2mass,0.117528756674959,20180610,79404,6801-01004-1,311-086721,16121821-2755349,,J161218.19-275535.0,,,,2mass,0.7,0.7,tycho2,6.97,0.79,hip,348.116604,16.835363,246.245718,-6.68034,4.414,0.021,4.58,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.98,0.25,5.01,0.029,4.976,0.027,DEA-311-111-00d-0-0,20.1,5.035,0.193,4.846,0.099,5.023,0.015,4.167,0.042,NaN,NaN,0.251,vjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.474418,NaN,0,NaN,,,NaN
b'2MASS J16050213-2035070',b'M2',NaN,9.11999988555908,9.10999965667725,9.06999969482422,8.89000034332275,9.25,9.09000015258789,9.01000022888184,NaN,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.25887,-20.58528,241.25887,-20.58528,9994308,241.258901,-20.585295,-10.6357,-19.7838,12.156,STAR,2mass,0.117604779877853,20180610,,,348-080197,16050213-2035070,,J160502.13-203507.3,6244067675910056832,11469870,,tmgaia,2.14569,2.14568,hsoy,NaN,NaN,,352.505867,23.131326,243.246469,0.224284,16.494,0.168,14.844,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.44,0.024,9.659,0.025,9.447,0.026,AAA-222-111-000-0-0,21.8,9.271,0.022,9.101,0.02,9.024,0.035,8.474,NaN,13.3348,0.000651904,0.017,gaiaj,,3287,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.277014,NaN,0,NaN,,,NaN
b'2MASS J16220961-1953005',b'M3.7',8.57999992370605,8.47000026702881,8.32999992370605,8.19999980926514,6.53999996185303,8.64999961853027,8.43000030517578,7.84000015258789,6.76000022888184,b'N',b'N',b'Y',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',245.54004,-19.88347,245.54004,-19.88347,50176096,245.540056,-19.883499,-8.12912,-29.6378,12.075,STAR,2mass,0.117615229148621,20180610,,,351-080149,16220961-1953005,,J162209.60-195301.0,6245095238244984320,8854696,,tmgaia,2.36037,2.36034,hsoy,NaN,NaN,,355.975705,20.628851,247.074674,1.630203,17.109,0.231,15.758,0.217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.114,0.029,9.232,0.025,8.895,0.024,AAA-222-111-000-0-0,20.8,8.678,0.026,8.432,0.024,7.857,0.023,6.707,0.077,13.386,0.000668283,0.018,gaiaj,,2814,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,1.0987,NaN,0,NaN,,,NaN
b'2MASS J16075039-2221021',b'M5.75',NaN,NaN,NaN,NaN,NaN,10.8000001907349,10.2299995422363,8.88000011444092,7.3600001335144,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',241.95996,-22.35058,241.95996,-22.35058,48864820,241.95998,-22.350607,NaN,NaN,14.38,STAR,2mass,0.117822724700611,20180610,,,,16075039-2221021,,J160750.38-222102.3,,,,2mass,NaN,NaN,,NaN,NaN,,351.613143,21.440266,244.221094,-1.385753,19.265,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.349,0.027,11.69,0.023,11.342,0.027,AAA-222-111-000-0-0,21,10.715,0.023,10.098,0.021,8.882,0.03,7.33,0.129,NaN,NaN,0.171,bpjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.190191,NaN,0,NaN,,,NaN
b'2MASS J15472282-2139141',b'M7.5',13.3699998855591,13.0299997329712,NaN,NaN,NaN,13.6899995803833,13.0699996948242,NaN,NaN,b'Y',b'',b'',b'Y',b'',b'',b'WISE',b'2M',b'Simbad',236.84508,-21.65392,236.84508,-21.65392,71004550,236.845104,-21.653944,NaN,NaN,18.832,STAR,2mass,0.117955440278998,20180610,,,,15472282-2139141,,J154722.80-213914.3,6240709080204503296,,,tmgaia,NaN,NaN,,NaN,NaN,,348.475346,25.271657,239.434475,-1.663804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.03,0.073,15.125,0.049,14.418,0.062,AAA-222-111-000-0-0,29.4,13.69,0.072,13.029,0.033,12.042,NaN,9.044,NaN,20.5251,0.114804,0.122,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16111237-1927374',b'M5',NaN,NaN,NaN,NaN,NaN,11.25,10.6899995803833,8.73999977111816,6.94999980926514,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.80154,-19.46039,242.80154,-19.46039,49166827,242.801571,-19.460405,-10.4175,-26.7587,14.957,STAR,2mass,0.118271714238578,20180610,,,,16111237-1927374,,J161112.37-192737.7,6245704745643746560,,,tmgaia,2.43067,2.41299,hsoy,NaN,NaN,,354.473173,22.83806,244.460714,1.59984,20.875,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.779,0.027,12.113,0.023,11.666,0.019,AAA-222-111-000-0-0,9,11.272,0.022,10.704,0.02,8.735,0.031,6.77,0.089,16.3762,0.00357702,0.018,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.39331,NaN,0,NaN,,,NaN
b'2MASS J16190341-2344085',b'M5',NaN,NaN,NaN,NaN,NaN,12.5100002288818,12.1599998474121,NaN,NaN,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',244.76421,-23.73569,244.76421,-23.73569,49863892,244.764229,-23.735718,NaN,NaN,16.732,STAR,2mass,0.118664127379437,20180610,,,,16190341-2344085,,J161903.41-234408.9,6050133031864786432,,,tmgaia,NaN,NaN,,NaN,NaN,,352.410109,18.608962,247.008667,-2.288187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.122,0.03,13.22,0.029,12.775,0.027,AAA-222-111-000-0-0,25.9,12.528,0.025,12.191,0.025,11.675,NaN,8.644,NaN,18.3476,0.0165515,0.025,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16092054-1926318',b'M5.5',NaN,NaN,NaN,NaN,7.23000001907349,11.539999961853,10.9899997711182,9.46000003814697,7.32999992370605,b'',b'',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.33558,-19.44217,242.33558,-19.44217,48962216,242.335607,-19.442191,-11.8875,-24.8062,15.297,STAR,2mass,0.118812658933794,20180610,,,,16092054-1926318,,J160920.54-192632.1,6245733607828665472,,,tmgaia,2.41133,2.41131,hsoy,NaN,NaN,,354.165408,23.174403,244.025288,1.537201,19.254,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.292,0.026,12.589,0.026,12.079,0.024,AAA-222-111-000-0-0,17.8,11.527,0.024,10.992,0.022,9.477,0.043,7.343,0.149,16.6305,0.00426995,0.018,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16093968-2231537',b'M5',NaN,NaN,NaN,NaN,NaN,10.5600004196167,10.3800001144409,10.1899995803833,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.41533,-22.53158,242.41533,-22.53158,49031833,242.415345,-22.53161,-8.90294,-25.3089,13.5,STAR,2mass,0.11896143934094,20180610,,,338-080636,16093968-2231537,,J160939.67-223154.1,6242463969480316544,,,tmgaia,2.07398,2.0673,hsoy,NaN,NaN,,351.78392,21.01066,244.668402,-1.485472,18.273,0.162,16.755,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.691,0.027,11.033,0.024,10.742,0.023,AAA-222-111-000-0-0,7.7,10.576,0.023,10.394,0.02,10.186,0.075,8.341,NaN,14.7289,0.00132247,0.018,gaiaj,,3181,159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.248364,NaN,0,NaN,,,NaN
b'2MASS J16165062-2551466',b'B9V',NaN,7.03000020980835,NaN,7.09999990463257,7.07000017166138,6.98999977111816,7.01000022888184,7.03000020980835,7.01000022888184,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',244.21092,-25.86294,244.21092,-25.86294,98229591,244.210917,-25.862973,-11.8724,-23.1598,7.837,STAR,2mass,0.119196832217451,20180610,79771,6797-00228-1,321-084867,16165062-2551466,,J161650.61-255146.8,6048675904078375680,12743086,,tmgaia,0.0648723,0.0424339,tgas,6.59305,0.269378,tgas,350.408855,17.532868,246.878741,-4.470075,8.687,0.031,8.37,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.325,0.019,7.19,0.029,7.098,0.021,AAA-111-111-000-0-0,18.7,6.988,0.05,6.995,0.02,7.057,0.021,6.986,0.112,8.2135,0.000345996,0.017,gaiaj,tplx,8281,223,4.00034,0.315839,NaN,NaN,2.36364,0.294371,2.03738,0.395651,0.154287,0.0576452,DWARF,23.66947,5.895657,151.6748,9.27556,0.778741,NaN,152,0.003294522,,,NaN
b'2MASS J16115439-2236491',b'M6.25',NaN,NaN,NaN,NaN,NaN,13.039999961853,12.8000001907349,NaN,NaN,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.97662,-22.61364,242.97662,-22.61364,49198167,242.976641,-22.613667,-15.8892,-21.441,16.596,STAR,2mass,0.119658566161167,20180610,,,,16115439-2236491,,J161154.38-223649.3,6242649340270424704,,,tmgaia,2.48816,2.48809,hsoy,NaN,NaN,,352.100434,20.57729,245.193144,-1.471548,21.356,0.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.274,0.029,13.608,0.027,13.299,0.034,AAA-222-111-000-0-0,28.1,13.03,0.025,12.795,0.028,11.766,NaN,8.648,NaN,18.0846,0.0132518,0.022,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16002000-2237180',b'B0.2IV',NaN,NaN,NaN,NaN,NaN,2.45000004768372,NaN,0.810000002384186,0.589999973773956,b'',b'',b'',b'',b'Y',b'Y',b'WISE',b'2M',b'Simbad',240.08333,-22.62167,240.08333,-22.62167,12725034,240.083355,-22.621694,-8.67,-36.9,2.384,STAR,2mass,0.119860555467909,20180610,78401,6779-02194-1,337-077369,16002000-2237180,,J160019.99-223718.2,,,,2mass,0.83,0.66,hip,8.12,0.88,hip,350.096932,22.490437,242.571228,-1.986038,2.201,0.022,2.29,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.41,0.308,2.432,0.214,2.427,0.278,DCD-333-111-000-0-0,39.6,-0.904,NaN,-0.724,NaN,1.113,0.022,0.566,0.022,NaN,NaN,0.327,vjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.256789,NaN,0,NaN,,,NaN
b'2MASS J16073939-1917472',b'M2',NaN,9.53999996185303,NaN,9.5,8.34000015258789,9.63000011444092,9.53999996185303,9.32999992370605,8.40999984741211,b'N',b'N',b'Y',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.91412,-19.29644,241.91412,-19.29644,48868362,241.914149,-19.296459,-12.6894,-23.7427,12.426,STAR,2mass,0.119948729971002,20180610,,,354-076067,16073939-1917472,1237674654229397893,J160739.39-191747.4,6248748262548967040,8830517,,tmgaia,2.14372,2.14372,hsoy,NaN,NaN,,353.988175,23.565372,243.607356,1.606414,16.562,0.096,15.276,0.149,18.815,0.0259619,15.8386,0.00354483,14.2455,0.00386123,13.2992,0.00108393,12.2795,0.00388555,10.861,0.026,10.092,0.024,9.796,0.019,AAA-222-111-000-0-0,30.4,9.646,0.022,9.543,0.02,9.366,0.038,8.623,0.45,13.5178,0.000712669,0.018,gaiaj,,3271,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.242555,NaN,0,NaN,,,NaN
b'2MASS J16032367-1751422',b'M2',NaN,NaN,NaN,NaN,8.11999988555908,8.36999988555908,8.27999973297119,8.15999984741211,7.82000017166138,b'',b'',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.84862,-17.86172,240.84862,-17.86172,410822650,240.848648,-17.86174,NaN,NaN,11.111,STAR,2mass,0.11995311564586,20180610,,,361-074607,16032367-1751422,1237674655302484014,J160323.67-175142.5,6249905739054222464,8824018,,tmmgaia,NaN,NaN,,NaN,NaN,,354.386822,25.281955,242.341413,2.822239,14.965,0.055,13.593,0.069,16.5643,0.00904249,15.1636,0.00485359,12.8368,0.00118743,11.9518,0.00141628,11.6002,0.00319762,9.635,0.032,8.914,0.035,8.611,0.026,AAA-222-111-000-0-0,18.4,8.397,0.023,8.289,0.02,8.19,0.023,7.785,0.201,12.1494,0.0004,0.019,gaiaj,,3311,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.281526,NaN,0,NaN,,,NaN
b'2MASS J15470494-2137403',b'M4',NaN,NaN,NaN,NaN,NaN,11.6099996566772,11.4099998474121,11.1300001144409,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',236.77058,-21.62786,236.77058,-21.62786,70920248,236.77059,-21.627892,-8.29634,-18.7743,14.735,STAR,2mass,0.119962410048848,20180610,,,,15470494-2137403,,J154704.93-213740.5,6240712722336400768,,,tmgaia,2.10005,2.0996,hsoy,NaN,NaN,,348.43909,25.338001,239.361171,-1.653467,19.373,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.762,0.022,12.076,0.023,11.767,0.021,AAA-222-111-000-0-0,17,11.606,0.024,11.409,0.024,11.152,0.154,8.758,NaN,16.0525,0.00288344,0.017,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.287028,NaN,0,NaN,,,NaN
b'2MASS J16063461-2255043',b'M5',NaN,NaN,NaN,NaN,NaN,10.789999961853,10.5200004577637,10.2600002288818,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.64421,-22.91786,241.64421,-22.91786,161831186,241.644234,-22.917885,NaN,NaN,13.95,STAR,2mass,0.120137275395364,20180610,,,,16063461-2255043,,J160634.60-225504.6,,,,2mass,NaN,NaN,,NaN,NaN,,350.957315,21.256894,244.041458,-1.997711,18.769,0.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.965,0.026,11.3,0.026,10.979,0.023,AAA-222-111-000-0-0,20.1,10.804,0.023,10.544,0.021,10.309,0.093,8.817,NaN,NaN,NaN,0.168,bpjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.183125,NaN,0,NaN,,,NaN
b'2MASS J15523122-2633529',b'M0',NaN,NaN,NaN,NaN,NaN,8.82999992370605,8.84000015258789,8.77000045776367,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',238.13008,-26.56469,238.13008,-26.56469,23997252,238.130109,-26.564711,-25.1394,-32.9284,10.808,STAR,2mass,0.120145334318949,20180610,,,318-083541,15523122-2633529,,J155231.20-263353.2,6234017246280478848,13646433,,tmgaia,1.01854,1.06279,hsoy,NaN,NaN,,345.780886,20.872825,241.63814,-6.209056,13.33,0.023,12.264,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.783,0.022,9.166,0.024,8.976,0.023,AAA-222-111-000-0-0,11.5,8.867,0.023,8.855,0.021,8.793,0.032,7.996,NaN,11.5574,0.000345996,0.017,gaiaj,,4036,165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.211239,NaN,0,NaN,,,NaN
b'2MASS J16023418-2200354',b'M6',NaN,NaN,NaN,NaN,NaN,11.5100002288818,11.2299995422363,10.9499998092651,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.64242,-22.00983,240.64242,-22.00983,9738956,240.642448,-22.009851,NaN,NaN,15.136,STAR,2mass,0.120203760055834,20180610,,,,16023418-2200354,,J160234.17-220035.6,,,,2mass,NaN,NaN,,NaN,NaN,,350.961542,22.553633,242.958091,-1.28438,20.479,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.79,0.023,12.103,0.026,11.75,0.025,AAA-222-111-000-0-0,13.1,11.511,0.023,11.224,0.02,10.942,0.136,8.787,NaN,NaN,NaN,0.19,bpjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.2199,NaN,0,NaN,,,NaN
b'2MASS J16195143-2241332',b'M7.5',NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,b'',b'',b'',b'',b'',b'',b'WISE',b'2M',b'Simbad',244.96429,-22.69256,244.96429,-22.69256,49973462,244.964319,-22.69258,-10.8384,-17.3256,17.046,STAR,2mass,0.120254711727594,20180610,,,,16195143-2241332,,J161951.42-224133.6,6050500784144963712,,,tmgaia,3.93818,3.94747,hsoy,NaN,NaN,,353.357865,19.172768,247.013575,-1.228976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.502,0.044,13.868,0.036,13.431,0.041,AAA-222-111-000-0-0,6.6,13.064,0.041,12.766,0.045,11.413,NaN,8.42,NaN,18.6339,0.0211714,0.03,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16094277-2407585',b'M2.5',NaN,NaN,NaN,NaN,NaN,9.43000030517578,9.3100004196167,9.13000011444092,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.42821,-24.13292,242.42821,-24.13292,68046492,242.42823,-24.132948,-12.208,-24.8374,12.009,STAR,2mass,0.120324850478893,20180610,,,330-081868,16094277-2407585,,J160942.77-240758.8,6049879422633358208,11479331,,tmgaia,2.29068,2.29067,hsoy,NaN,NaN,,350.556983,19.895789,244.975416,-3.057198,16.058,NaN,14.315,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.443,0.023,9.706,0.022,9.458,0.019,AAA-222-111-000-0-0,21.1,9.44,0.023,9.313,0.021,9.162,0.035,8.46,0.384,13.1005,0.0005822,0.017,gaiaj,,3413,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.188694,NaN,0,NaN,,,NaN
b'2MASS J16002669-2056316',b'M5.5',NaN,NaN,NaN,NaN,8.47999954223633,12.2399997711182,11.7799997329712,10,NaN,b'',b'',b'Y',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',240.11121,-20.94211,240.11121,-20.94211,12732189,240.111245,-20.942117,-7.90459,-17.0339,15.57,STAR,2mass,0.120344689068305,20180610,,,,16002669-2056316,,J160026.69-205631.8,6246670563528918144,,,tmgaia,2.41086,2.4105,hsoy,NaN,NaN,,351.413419,23.654386,242.263392,-0.334696,20.555,0.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.463,0.029,12.898,0.023,12.507,0.023,AAA-222-111-000-0-0,15.7,12.25,0.023,11.756,0.022,9.997,0.073,8.728,0.457,16.9552,0.00540602,0.019,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16080245-2531392',b'M4.75',NaN,NaN,NaN,NaN,NaN,10.8000001907349,10.5600004196167,10.5299997329712,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.01021,-25.52756,242.01021,-25.52756,67757797,242.010245,-25.527571,NaN,NaN,13.756,STAR,2mass,0.120398368003112,20180610,,,,16080245-2531392,,J160802.45-253139.4,6043706661278202624,,,tmmgaia,NaN,NaN,,NaN,NaN,,349.215664,19.194981,244.861569,-4.498016,18.168,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.887,0.022,11.263,0.022,10.973,0.021,AAA-222-111-000-0-0,13.4,10.806,0.023,10.572,0.022,10.518,0.104,8.723,NaN,15.0176,0.0015,0.017,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.163378,NaN,0,NaN,,,NaN
b'2MASS J16071444-2051518',b'M2',NaN,NaN,NaN,NaN,NaN,9.43000030517578,9.34000015258789,9.23999977111816,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.81017,-20.86439,241.81017,-20.86439,48795251,241.810202,-20.864405,NaN,NaN,12.19,STAR,2mass,0.120431032437188,20180610,,,346-078974,16071444-2051518,,J160714.44-205152.1,6243816059547322240,11474600,,tmgaia,NaN,NaN,,NaN,NaN,,352.671421,22.565202,243.805661,0.047995,16.337,0.256,14.751,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.642,0.023,9.856,0.023,9.628,0.024,AAA-222-111-000-0-0,30.1,9.487,0.023,9.393,0.021,9.258,0.042,8.883,0.483,13.2711,0.000632083,0.017,gaiaj,,3263,165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.390635,NaN,0,NaN,,,NaN
