# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Source identifier}
# - {name: SpType, datatype: string, description: Spectral type (1)}
# - {name: Assoc, datatype: string, description: Association identifier (2)}
# - {name: RAh, unit: h, datatype: int64, description: Hour of Right Ascension (J2000) (3)}
# - {name: RAm, unit: min, datatype: int64, description: Minute of Right Ascension (J2000) (3)}
# - {name: RAs, unit: s, datatype: float64, description: Second of Right Ascension (J2000) (3)}
# - {name: DE-, datatype: string, description: Sign of the Declination (J2000)(3)}
# - {name: DEd, unit: deg, datatype: int64, description: Degree of Declination (J2000) (3)}
# - {name: DEm, unit: arcmin, datatype: int64, description: Arcminute of Declination (J2000) (3)}
# - {name: DEs, unit: arcsec, datatype: float64, description: Arcsecond of Declination (J2000) (3)}
# - {name: pmRA, unit: mas / yr, datatype: float64, description: Proper motion along RA times cos(DE)}
# - {name: e_pmRA, unit: mas / yr, datatype: float64, description: Uncertainty in pmRA}
# - {name: pmDE, unit: mas / yr, datatype: float64, description: Proper motion along DE}
# - {name: e_pmDE, unit: mas / yr, datatype: float64, description: Uncertainty in pmDE}
# - {name: plx, unit: mas, datatype: float64, description: Parallax}
# - {name: e_plx, unit: mas, datatype: float64, description: Uncertainty in plx}
# - {name: RVel, unit: km / s, datatype: float64, description: Radial velocity}
# - {name: e_RVel, unit: km / s, datatype: float64, description: Uncertainty in RVel}
# - {name: Amb, datatype: string, description: Identifiers of possible associations forambiguous candidates (4)}
# - {name: r_SpType, datatype: int64, description: Reference for SpType (5)}
# - {name: r_RVel, datatype: int64, description: Reference for RVel (5)}
# - {name: dstArcSec, datatype: float64}
# - {name: Tmag, datatype: float64}
# - {name: GAIA, datatype: object}
# - {name: Teff, datatype: object}
# - {name: MatchID, datatype: int64}
# - {name: MatchRA, datatype: float64}
# - {name: MatchDEC, datatype: float64}
# - {name: ra, datatype: float64}
# - {name: dec, datatype: float64}
# schema: astropy-2.0
Name SpType Assoc RAh RAm RAs DE- DEd DEm DEs pmRA e_pmRA pmDE e_pmDE plx e_plx RVel e_RVel Amb r_SpType r_RVel dstArcSec Tmag GAIA Teff MatchID MatchRA MatchDEC ra dec
J0520-2042 (M8) COL 5 20 48.087 - 20 42 14.81 25.4 2.0 -7.8 2.3 11.9 1.7 "" "" "" "" "" 9.64209388529 16.967 2968998604100181888 4720 139411774 80.200689 -20.701453 80.2003625 -20.7041138889
J0521-3307 (M2) COL 5 21 55.937 - 33 7 12.68 35.05 0.04 1.94 0.05 18.6 0.03 25.0 2.0 "" "" 4 0.621894628299 10.842 4826381331791369600 None 78055893 80.482865 -33.1202 80.4830708333 -33.1201888889
J0521-3307 (M5) COL 5 21 56.287 - 33 7 12.51 33.23 0.11 5.96 0.13 18.62 0.07 25.0 2.0 "" "" 5 5.02201331818 10.842 4826381331791369600 None 78055893 80.482865 -33.1202 80.4845291667 -33.1201416667
J0523-2019 (M4) COL 5 23 9.514 - 20 19 59.95 26.64 0.06 -12.57 0.07 14.85 0.05 "" "" "" "" "" 0.464126407444 12.573 2968287048278937728 3476 393749316 80.789513 -20.333274 80.7896416667 -20.3333194444
J0524-3418 (M1) COL 5 24 3.011 - 34 18 37.21 28.5 0.05 4.75 0.05 17.49 0.03 22.0 2.0 "" "" 4 0.409014070579 10.599 4823127842525040896 3580 78109730 81.01241 -34.310354 81.0125458333 -34.3103361111
J0526-3404 (M4) COL 5 26 45.615 - 34 4 24.35 30.55 0.07 4.58 0.09 16.94 0.04 "" "" "" "" "" 0.569304988302 12.312 4823217280924139648 3441 24401034 81.689872 -34.073441 81.6900625 -34.0734305556
J0529-1957 (M5) COL 5 29 8.327 - 19 57 21.6 25.26 0.08 -12.32 0.11 15.17 0.07 "" "" "" "" "" 0.501609477392 14.009 2968720152780141696 None 420980626 82.284573 -19.955922 82.2846958333 -19.956
J0529-2852 (M4) COL 5 29 25.326 - 28 52 27.39 21.93 0.06 -0.31 0.06 12.63 0.04 "" "" "" "" "" 0.338000824399 12.578 2906679934305323264 3486 31281820 82.35542 -28.874294 82.355525 -28.874275
J0529-2852 (M5) COL 5 29 28.398 - 28 52 32.11 22.32 0.1 -0.59 0.11 12.73 0.06 "" "" "" "" "" 0.366468491266 14.345 2906668217634537984 None 31281821 82.36821 -28.875601 82.368325 -28.8755861111
J0534-3239 M2.5 COL 5 34 48.617 - 32 39 35.97 28.28 0.04 3.17 0.05 16.89 0.03 25.0 1.0 "" 21 4 0.437796729381 10.771 2901692171604206208 None 24587624 83.702449 -32.660057 83.7025708333 -32.6599916667
J0536-3654 (M4) COL 5 36 39.841 - 36 54 7.79 18.83 0.09 6.87 0.09 12.36 0.05 "" "" "" "" "" 0.329253678304 13.561 4809722390601454464 3112 144486791 84.165902 -36.902205 84.1660041667 -36.9021638889
J0538-1616 (M5) COL 5 38 8.198 - 16 16 14.42 25.37 0.1 -22.6 0.11 17.81 0.07 "" "" "" "" "" 0.47815571067 13.678 None None 46531745 84.534039 -16.270605 84.5341583333 -16.2706722222
J0538-2940 (M5) COL 5 38 50.908 - 29 40 56.08 25.27 0.09 -2.21 0.11 18.02 0.06 "" "" "" "" "" 0.309493530417 12.917 2904082819120733440 2949 32545814 84.712018 -29.682251 84.7121166667 -29.6822444444
J0543-3335 (M3) COL 5 43 38.142 - 33 35 42.62 22.58 0.05 4.39 0.05 15.61 0.03 "" "" "" "" "" 0.447010887219 11.906 2900935295287659392 3554 100510452 85.908776 -33.595176 85.908925 -33.5951722222
J0543-2342 (M4) COL 5 43 42.409 - 23 42 41.74 20.76 0.08 -7.34 0.11 14.66 0.07 "" "" "" "" "" 0.391828888656 12.78 2915492966678304128 3225 93242288 85.9266 -23.711542 85.9267041667 -23.7115944444
J0549-3724 (M4) COL 5 49 55.374 - 37 24 28.72 14.6 0.11 9.88 0.13 10.53 0.06 "" "" "" "" "" 5.98433575671 13.585 2887023037227355264 5796 21649667 87.478633 -37.407934 87.480725 -37.4079777778
J0551-3925 (M6) COL 5 51 36.19 - 39 25 1.07 22.51 0.17 13.32 0.17 18.98 0.09 "" "" "" "" "" 0.448579198962 14.855 None None 21717652 87.900666 -39.417042 87.9007916667 -39.4169638889
J0553-3149 (M6) COL 5 53 37.069 - 31 49 12.08 19.53 0.18 2.51 0.21 15.67 0.11 "" "" "" "" "" 0.227151470392 15.825 2890731689944368896 3473 100778512 88.404381 -31.820033 88.4044541667 -31.8200222222
J0609-2537 (M4) COL 6 9 43.333 - 25 37 34.24 9.38 0.06 -2.3 0.08 10.95 0.05 "" "" "" "" "" 0.166086660307 13.379 2911975766421502592 3067 37443755 92.430505 -25.626165 92.4305541667 -25.6261777778
J0616-2543 (L1) COL 6 16 56.248 - 25 43 55.86 11.5 0.93 -10.2 1.3 19.4 0.8 "" "" "" "" "" 0.125754727045 19.575 2912146916573815552 None 37796846 94.234333 -25.732166 94.2343666667 -25.7321833333
J0628-4415 (M4) COL 6 28 50.556 - 44 15 21.46 8.15 0.08 17.02 0.08 12.4 0.04 "" "" "" "" "" 0.264360695398 12.9 5568747462330068864 3508 232048700 97.210602 -44.256026 97.21065 -44.2559611111
J0629-2130 (M5) COL 6 29 6.68 - 21 30 50.91 4.56 0.05 -9.25 0.1 14.32 0.06 "" "" "" "" "" 7.9468803616 13.703 2937373626029154048 5977 47596870 97.275467 -21.513979 97.2778333333 -21.5141416667
J0629-4349 (M5) COL 6 29 23.48 - 43 49 23.11 8.14 0.16 15.97 0.18 12.14 0.08 "" "" "" "" "" 0.314711219136 15.253 5568864869555610752 3423 232051378 97.34782 -43.823173 97.3478333333 -43.8230861111
J0638-5604 (M2) COL 6 38 6.729 - 56 4 52.89 2.42 0.09 27.33 0.1 11.7 0.05 "" "" "" "" "" 0.442012174585 11.796 5496780268763675776 3432 278731274 99.528047 -56.081481 99.5280375 -56.0813583333
J0640-7051 (M8) CAR 6 40 18.552 - 70 51 56.07 8.44 0.33 53.08 0.46 15.34 0.22 "" "" "" "" "" 1.07281038356 16.905 5266729004207512320 None 167439141 100.077304 -70.865873 100.0773 -70.865575
J0641-5616 (M4) CAR 6 41 15.979 - 56 16 29.67 4.97 0.07 35.72 0.07 16.29 0.03 "" "" "" "" "" 0.593220020909 12.148 5496804458019282304 3493 278825715 100.316568 -56.275073 100.316579167 -56.2749083333
J0646-7038 (M4) CAR 6 46 24.3 - 70 38 2.42 3.52 0.08 40.24 0.08 12.22 0.04 "" "" "" "" "" 0.423453495956 13.249 5266642108429420416 3201 176980970 101.601182 -70.634121 101.60125 -70.6340055556
J0658-6311 (M7) CAR 6 58 20.251 - 63 11 34.62 2.43 0.54 32.13 0.46 11.89 0.23 "" "" "" "" "" 0.443315695323 16.306 None None 167808464 104.584366 -63.193073 104.584379167 -63.19295
J0700-6203 (M5) CAR 7 0 40.507 - 62 3 41.72 1.45 0.12 32.41 0.13 11.94 0.06 "" "" "" "" "" 0.562634156542 14.486 None None 167815117 105.168795 -62.061745 105.168779167 -62.0615888889
J0708-6058 (M4) CAR 7 8 57.434 - 60 58 50.79 -1.42 0.07 29.69 0.06 11.55 0.03 "" "" "" "" "" 0.534225618258 13.063 5287208404707607040 3219 349055504 107.239286 -60.980923 107.239308333 -60.980775
J0715-6555 (M5) CAR 7 15 17.05 - 65 55 48.14 -1.77 0.11 33.35 0.09 11.26 0.05 "" "" "" "" "" 0.46802108957 13.925 5281448887923242624 3218 349195685 108.821079 -65.930168 108.821041667 -65.9300388889
J0724-5922 (M4) CAR 7 24 29.074 - 59 22 22.17 -11.88 0.09 39.17 0.08 16.13 0.05 "" "" "" "" "" 0.609861088839 12.526 5293390752431469696 3460 339770560 111.121225 -59.372989 111.121141667 -59.372825
J0736-6705 (M4) CAR 7 36 1.507 - 67 5 40.47 -8.46 0.42 38.47 0.46 12.09 0.26 "" "" "" "" "" 0.469413555604 12.773 5274939091892309120 2958 453095065 114.006328 -67.094704 114.006279167 -67.094575
J0744-6458 (M2) CAR 7 44 11.038 - 64 58 4.78 -8.37 0.07 32.84 0.06 12.68 0.03 20.0 3.0 "" "" 4 0.488131949973 11.499 5287415731368583680 3838 281631603 116.046047 -64.968128 116.045991667 -64.9679944444
J0759-5035 (M5) CAR 7 59 41.383 - 50 35 59.76 -17.5 0.15 20.32 0.15 13.88 0.07 "" "" "" "" "" 0.392120927542 14.34 None None 238236508 119.922557 -50.600006 119.922429167 -50.5999333333
J0804-6316 (M2) CAR 8 4 5.299 - 63 16 39.11 -17.33 0.05 32.35 0.05 12.8 0.02 "" "" "" "" "" 0.629768476898 11.392 5277462264918580480 3461 308542808 121.022285 -63.277679 121.022079167 -63.2775305556
J0806-7444 (M2) CAR 8 6 36.019 - 74 44 24.26 -16.34 0.05 49.44 0.05 14.53 0.03 17.0 1.0 "" "" 4 0.71816081793 11.421 5213934510291416704 3531 272550631 121.650374 -74.740256 121.650079167 -74.7400722222
J0808-5420 (M5) CAR 8 8 58.07 - 54 20 54.09 -21.31 0.15 24.51 0.13 14.91 0.07 "" "" "" "" "" 6.09217181962 16.703 5320108781909406848 4800 341935302 122.243085 -54.349918 122.241958333 -54.3483583333
J0810-5015 (M5) CAR 8 10 20.501 - 50 15 43.32 -19.63 0.12 18.55 0.12 13.62 0.07 "" "" "" "" "" 0.487701727864 14.334 5513493841942268160 None 238642175 122.585585 -50.262119 122.585420833 -50.2620333333
J0811-6656 (M4) CAR 8 11 11.909 - 66 56 39.64 -14.62 0.09 28.71 0.08 10.43 0.05 "" "" "" "" "" 0.476711723031 13.443 5271426392760997760 3031 306927574 122.799825 -66.94445 122.799620833 -66.9443444444
J0811-5003 (M5) CAR 8 11 48.434 - 50 3 18.24 -18.35 0.14 18.76 0.16 13.32 0.07 "" "" "" "" "" 0.491251753008 14.228 5513520436379926528 None 238714485 122.951929 -50.055179 122.951808333 -50.0550666667
J0814-6007 (M5) CAR 8 14 45.098 - 60 7 24.01 -31.95 0.16 60.22 0.13 25.83 0.09 "" "" "" "" "" 1.09033753084 13.607 5290482990853719296 None 309150857 123.688192 -60.123604 123.687908333 -60.1233361111
J0815-6359 (M5) CAR 8 15 40.836 - 63 59 39.39 -21.12 0.16 32.27 0.12 13.73 0.07 "" "" "" "" "" 0.638840467343 13.923 None None 309252516 123.92031 -63.994438 123.92015 -63.994275
J0819-6414 (M5) CAR 8 19 26.102 - 64 14 25.85 -14.23 0.6 27.46 0.52 11.07 0.28 "" "" "" "" "" 0.435137046941 14.671 5276446762853343232 None 309403283 124.858878 -64.240623 124.858758333 -64.2405138889
J0824-5522 (M8) CAR 8 24 5.966 - 55 22 3.07 -23.14 0.44 22.96 0.5 14.06 0.23 "" "" "" "" "" 0.478036296111 16.011 None None 342967337 126.025034 -55.367607 126.024858333 -55.3675194444
J0839-6954 (M5) CAR 8 39 47.225 - 69 54 23.02 -24.05 0.09 37.4 0.1 13.11 0.06 "" "" "" "" "" 0.720544479791 13.905 5223338908121632128 None 308085979 129.947085 -69.906563 129.946770833 -69.9063944444
J0841-5745 (M5) CAR 8 41 47.825 - 57 45 31.41 -33.88 0.14 28.25 0.14 17.45 0.07 "" "" "" "" "" 0.742156244006 14.469 None None 45460236 130.449589 -57.758842 130.449270833 -57.758725
J0841-7113 (M5) CAR 8 41 59.887 - 71 13 16.47 -21.06 0.1 33.67 0.1 11.81 0.06 "" "" "" "" "" 7.10445214677 13.232 5221537839357004544 3037 308186412 130.503753 -71.222672 130.499529167 -71.2212416667
J0842-7113 (M4) CAR 8 42 0.83 - 71 13 21.12 -20.83 0.09 33.53 0.09 11.75 0.05 "" "" "" "" "" 0.604812208157 13.232 5221537839357004544 3037 308186412 130.503753 -71.222672 130.503458333 -71.2225333333
J0842-5743 (M5) CAR 8 42 15.989 - 57 43 4.32 -25.98 0.13 23.35 0.13 13.76 0.06 "" "" "" "" "" 0.523137072444 14.18 5302978704286151936 3657 45460157 130.56685 -57.717945 130.566620833 -57.7178666667
J0844-6158 (M5) CAR 8 44 19.915 - 61 58 42.1 -19.87 0.14 24.09 0.12 10.77 0.07 "" "" "" "" "" 0.432804584924 14.468 5300961611544262016 None 355373774 131.083139 -61.978455 131.082979167 -61.9783611111
J0848-6307 (M5) CAR 8 48 48.926 - 63 7 34.6 -29.93 0.16 30.12 0.15 14.12 0.08 "" "" "" "" "" 0.720803107451 14.031 5297800824852342016 None 355794672 132.204189 -63.126411 132.203858333 -63.1262777778
J0858-6113 (M4) CAR 8 58 7.327 - 61 13 21.16 -30.65 0.08 24.87 0.07 14.16 0.04 "" "" "" "" "" 0.670530568013 12.628 5298428164956416256 3145 356460403 134.530839 -61.222656 134.530529167 -61.2225444444
J0858-6113 (M4) CAR 8 58 7.978 - 61 13 26.83 -30.28 0.08 25.36 0.08 14.21 0.04 "" "" "" "" "" 0.602312117854 12.633 5298428164956416384 3136 356460410 134.533513 -61.224224 134.533241667 -61.2241194444
J0900-6751 (M8) CAR 9 0 6.662 - 67 51 6.39 -28.4 1.1 30.86 0.99 13.87 0.59 "" "" "" "" "" 9.31643814155 16.235 5224035723614641664 4833 302721975 135.029865 -67.849312 135.027758333 -67.851775
J0901-5221 (M4) CAR 9 1 20.494 - 52 21 12.68 -27.72 0.08 12.82 0.08 12.21 0.05 "" "" "" "" "" 0.457507246098 12.998 5323690028718028288 3201 401299019 135.335587 -52.353566 135.335391667 -52.3535222222
J0904-7137 (M5) CAR 9 4 22.968 - 71 37 14.93 -26.37 0.11 34.0 0.11 12.35 0.06 "" "" "" "" "" 0.712355109942 14.175 5221973864434725376 3458 302959739 136.096004 -71.620987 136.0957 -71.6208138889
J0908-5831 (M2) CAR 9 8 37.387 - 58 31 51.68 -24.98 0.05 16.63 0.05 10.21 0.03 "" "" "" "" "" 0.415031437058 12.0 5303566182792761984 3496 384950919 137.155968 -58.531082 137.155779167 -58.5310222222
J0917-7444 A0V CAR 9 17 27.454 - 74 44 3.97 -29.89 0.19 35.87 0.2 12.93 0.09 "" "" "" 55 "" 0.715666203575 5.926 None 10069 452468734 139.364796 -74.734604 139.364391667 -74.7344361111
J0918-5452 M4 CAR 9 18 1.546 - 54 52 32.85 -52.3 1.1 26.8 1.1 18.87 0.67 "" "" "" 21 "" 9.32468357457 15.813 5310606080866758016 4486 386506909 139.509913 -54.877441 139.506441667 -54.8757916667
J0918-6101 (L1) CAR 9 18 56.294 - 61 1 18.73 -29.0 3.2 20.0 3.9 14.9 1.8 "" "" "" "" "" 0.666729556481 17.306 None None 358991384 139.734871 -61.021976 139.734558333 -61.0218694444
J0923-7340 (M3) CAR 9 23 46.973 - 73 40 54.67 -30.92 0.05 35.78 0.06 13.08 0.03 "" "" "" "" "" 0.854830077654 12.115 5217812350362958080 3268 452522877 140.946217 -73.682045 140.945720833 -73.6818527778
J0923-7340 (M5) CAR 9 23 48.161 - 73 40 46.9 -32.31 0.08 34.66 0.1 13.15 0.05 "" "" "" "" "" 7.58978826815 16.25 5217812556521388672 4891 452522882 140.943307 -73.679291 140.950670833 -73.6796944444
J0928-6414 M4 CAR 9 28 23.292 - 64 14 54.63 -30.65 0.07 20.27 0.06 11.24 0.04 "" "" "" 21 "" 0.567523778453 12.434 5250150086848127360 3427 360205899 142.097372 -64.248581 142.09705 -64.2485083333
J0930-4927 (M4) CAR 9 30 17.81 - 49 27 39.59 -32.03 0.09 8.16 0.08 11.23 0.05 "" "" "" "" "" 0.863762409358 13.03 5313934955402544128 2736 297846401 142.574575 -49.461025 142.574208333 -49.4609972222
J0931-7327 (M3) CAR 9 31 54.403 - 73 27 36.84 -32.13 0.07 33.03 0.07 12.78 0.04 "" "" "" "" "" 0.691902852597 12.163 5217868872133483904 3495 452591471 142.977193 -73.460358 142.976679167 -73.4602333333
J0934-7405 (M4) CAR 9 34 4.238 - 74 5 36.06 -33.14 0.09 33.83 0.09 12.87 0.05 "" "" "" "" "" 0.737860942261 12.946 5217554617968048256 3111 452604601 143.518251 -74.093475 143.517658333 -74.09335
J0934-5653 (M8) CAR 9 34 23.376 - 56 53 8.7 -37.6 1.0 15.31 0.74 11.37 0.59 "" "" "" "" "" 7.1875819739 9.857 5306966181981213696 7393 439512082 143.597256 -56.883755 143.5974 -56.88575
J0935-6221 (M4) CAR 9 35 20.489 - 62 21 59.97 -31.31 0.1 17.86 0.09 11.99 0.06 "" "" "" "" "" 0.551135714685 13.097 5250926994893692928 3057 361227905 143.835654 -62.366737 143.835370833 -62.3666583333
J0939-6119 B9IV/V CAR 9 39 20.921 - 61 19 40.66 -42.29 0.39 19.45 0.33 15.21 0.18 20.0 4.0 "" 55 5 0.746941216839 4.724 5251098518705163008 10740 361834361 144.837551 -61.32806 144.837170833 -61.3279611111
J0940-6745 (M5) CAR 9 40 36.547 - 67 45 16.47 -35.6 0.17 24.32 0.19 13.05 0.09 "" "" "" "" "" 0.67511734167 14.841 None None 370825476 145.152718 -67.754662 145.152279167 -67.754575
J0942-5601 (M4) CAR 9 42 13.795 - 56 1 35.97 -34.13 0.1 11.32 0.1 12.32 0.05 "" "" "" "" "" 0.516204511334 13.027 5307852903750234240 3145 441744406 145.557723 -56.026703 145.557479167 -56.0266583333
J0948-5201 (M5) CAR 9 48 29.465 - 52 1 59.55 -34.37 0.22 6.9 0.18 11.29 0.11 "" "" "" "" "" 0.515691451697 15.553 5405529737193874304 None 445744773 147.123001 -52.03323 147.122770833 -52.0332083333
J0949-7138 (M4) CAR 9 49 0.754 - 71 38 2.95 -36.1 0.13 28.56 0.13 12.63 0.07 "" "" "" "" "" 0.512824509832 12.337 5218453026341853568 3146 371372421 147.253062 -71.634293 147.253141667 -71.6341527778
J0950-5828 (M4) CAR 9 50 0.598 - 58 28 18.42 -36.19 0.08 12.7 0.08 12.76 0.04 "" "" "" "" "" 0.581588552403 12.885 5257836600838687872 3190 444536794 147.502778 -58.471844 147.502491667 -58.4717833333
J1003-5924 (M3) CAR 10 3 58.493 - 59 24 2.49 -31.46 0.09 11.79 0.09 10.19 0.05 "" "" "" "" "" 0.536398072217 12.879 5258252937789530624 3283 462320070 150.994007 -59.400723 150.993720833 -59.4006916667
J1005-7136 (M4) CAR 10 5 22.723 - 71 36 58.56 -35.55 0.1 21.21 0.1 11.48 0.06 "" "" CAR(93);LCC(7) "" "" 0.681123143013 13.225 5230321562871525248 3243 372515585 151.345208 -71.616356 151.344679167 -71.6162666667
J1005-7137 (M0) CAR 10 5 25.358 - 71 37 28.01 -36.43 0.17 22.76 0.16 11.3 0.09 "" "" "" "" "" 0.67741956487 11.211 5230321356712734592 3422 372515598 151.356174 -71.624542 151.355658333 -71.6244472222
J1005-5730 (M4) CAR 10 5 38.016 - 57 30 40.02 -55.68 0.09 17.98 0.08 17.45 0.05 "" "" "" "" "" 0.965123367874 12.437 5258513831283794816 3136 462492721 151.408879 -57.511192 151.4084 -57.5111166667
J1013-5557 (M5) CAR 10 13 58.02 - 55 57 6.09 -50.78 0.15 11.3 0.15 15.4 0.08 "" "" "" "" "" 0.866588270659 14.013 5355142864500850560 None 463278438 153.492168 -55.951748 153.49175 -55.9516916667
J1020-7105 (M4) CAR 10 20 37.262 - 71 5 24.84 -37.18 0.12 20.56 0.12 11.18 0.07 "" "" "" "" "" 0.654744037826 13.286 5230688284360121472 3024 303048907 155.155778 -71.090302 155.155258333 -71.0902333333
J1020-6311 M4 CAR 10 20 44.501 - 63 11 21.24 -43.19 0.66 12.67 0.64 13.81 0.38 "" "" "" 21 "" 0.723989647628 12.033 5252895429942770176 3272 378126824 155.185854 -63.189281 155.185420833 -63.1892333333
J1021-6226 (M3) CAR 10 21 15.451 - 62 26 4.09 -38.48 0.11 11.67 0.1 11.95 0.07 "" "" "" "" "" 0.63815028915 12.198 5253033281213254912 3097 378413560 155.314745 -62.434522 155.314379167 -62.4344694444
J1030-6252 (M4) CAR 10 30 21.727 - 62 52 42.97 -51.93 0.07 13.52 0.07 16.11 0.04 "" "" "" "" "" 0.889310417179 12.27 5252222666267914624 3314 460371874 157.591053 -62.878666 157.590529167 -62.8786027778
J1037-7329 (M4) CAR 10 37 57.406 - 73 29 41.29 -46.17 0.08 22.85 0.07 13.47 0.04 "" "" "" "" "" 0.853482465957 12.528 5229115295541089408 3164 453766186 159.489919 -73.494919 159.489191667 -73.4948027778
J1038-5954 (M4) CAR 10 38 44.362 - 59 54 43.7 -36.81 0.08 6.95 0.08 10.96 0.05 "" "" CAR(58);LCC(42) "" "" 0.577509518746 13.341 5254474053764453632 3060 461066586 159.685152 -59.912178 159.684841667 -59.9121388889
J1041-6541 (M6) CAR 10 41 5.827 - 65 41 10.88 -42.58 0.51 11.37 0.46 12.54 0.26 "" "" CAR(90);LCC(10) "" "" 0.792040515264 15.251 None None 389926863 160.274802 -65.686401 160.274279167 -65.6863555556
J1041-7602 (M4) CAR 10 41 32.899 - 76 2 25.67 -44.66 0.09 23.52 0.07 12.85 0.05 "" "" "" "" "" 9.18430740469 16.88 5204522999996579840 None 453808149 160.392363 -76.038254 160.387079167 -76.0404638889
J1113-6448 M2 CAR 11 13 40.726 - 64 48 59.31 -55.44 0.05 5.07 0.04 14.67 0.03 "" "" "" 21 "" 0.914197641554 11.057 5240144977714726400 3451 467368706 168.420286 -64.816498 168.419691667 -64.816475
J1116-6626 (M8) CAR 11 16 17.63 - 66 26 19.37 -50.8 1.1 5.93 0.72 12.82 0.64 "" "" "" "" "" 0.79927556314 16.811 None None 294575879 169.074011 -66.438736 169.073458333 -66.4387138889
J0224-7633 (M9) CAR 2 24 12.271 - 76 33 19.9 67.7 2.0 10.8 1.3 15.75 0.82 "" "" "" "" "" 1.21856202635 18.093 4634072762364274048 None 50443484 36.049718 -76.555611 36.0511291667 -76.5555277778
J0315-7723 F5IV-V CAR 3 15 58.204 - 77 23 17.47 113.16 0.16 62.54 0.14 34.12 0.08 14.6 0.2 CAR(91);COL(9) 6 4 1.97708897875 5.21 None 6612 431380163 48.990358 -77.388468 48.9925166667 -77.3881861111
J0413-8408 (M5) CAR 4 13 29.045 - 84 8 26.61 44.38 0.17 40.41 0.24 14.06 0.1 "" "" "" "" "" 0.913918960587 14.973 4615260908687014144 None 317350326 63.36921 -84.140899 63.3710208333 -84.140725
J0427-7719 (M8) CAR 4 27 21.639 - 77 19 3.68 51.4 0.49 45.94 0.63 18.94 0.28 "" "" CAR(89);ABDMG(11) "" "" 1.18308682861 17.306 4627516443247238912 None 140510862 66.839023 -77.317902 66.8401625 -77.3176888889
J0524-7109 (M6) CAR 5 24 2.04 - 71 9 28.53 36.03 0.23 50.03 0.2 18.69 0.14 "" "" "" "" "" 6.24212179204 10.413 4651868358059234688 3405 373431012 81.006812 -71.159571 81.0085 -71.157925
J0524-7038 (M5) CAR 5 24 8.573 - 70 38 5.65 35.24 0.11 52.99 0.15 18.55 0.06 "" "" "" "" "" 1.0079206387 12.9 4651909074350100352 2990 373432787 81.035236 -70.635132 81.0357208333 -70.6349027778
J0552-5302 (M4) CAR 5 52 28.962 - 53 2 58.93 24.72 0.11 36.42 0.1 20.33 0.05 "" "" CAR(87);COL(13) "" "" 0.69818228266 11.6 4792149171132730752 3491 452357628 88.120473 -53.049854 88.120675 -53.0497027778
J0608-8133 (M5) CAR 6 8 52.059 - 81 33 4.6 18.12 0.07 64.19 0.1 16.9 0.05 "" "" "" "" "" 1.04124608532 12.908 5207595069841921920 3094 261335869 92.216399 -81.551557 92.2169125 -81.5512777778
J0610-6129 F0III/IV CAR 6 10 52.922 - 61 29 58.79 14.66 0.05 34.12 0.05 13.03 0.03 "" "" "" 55 "" 0.673525395005 7.239 5481327629267108992 6921 150143137 92.72041 -61.499845 92.7205083333 -61.4996638889
J0626-7516 (M2) CAR 6 26 22.041 - 75 16 39.8 11.84 0.04 47.38 0.05 13.4 0.02 16.0 2.0 "" "" 4 0.669080874888 11.387 5261554496328279552 3675 142015852 96.591652 -75.277902 96.5918375 -75.2777222222
J1126-3824 (M3) TWA 11 26 51.254 - 38 24 55.62 -60.84 0.1 -15.51 0.08 14.53 0.07 "" "" "" "" "" 1.00996475742 11.632 5397574186447198720 3329 152479307 171.713903 -38.415374 171.713558333 -38.41545
J1218-4528 (M4) TWA 12 18 18.624 - 45 28 41.68 -50.2 0.09 -19.21 0.05 12.23 0.07 "" "" "" "" "" 0.826625874687 13.234 6143632648831493504 2998 22507789 184.577901 -45.478154 184.5776 -45.4782444444
J1230-4402 (M3) TWA 12 30 5.141 - 44 2 36.31 -51.82 0.09 -21.74 0.06 12.66 0.06 "" "" "" "" "" 0.857631364992 12.261 None 3129 72499657 187.521722 -44.04332 187.521420833 -44.0434194444
J1230-4404 (M4) TWA 12 30 5.734 - 44 4 32.12 -51.59 0.1 -21.61 0.07 12.74 0.07 "" "" "" "" "" 0.958754092626 12.968 None 2988 72499619 187.524233 -44.075485 187.523891667 -44.0755888889
J1237-4419 (M5) TWA 12 37 4.961 - 44 19 19.69 -43.83 0.18 -18.27 0.19 11.35 0.13 "" "" "" "" "" 0.792936367941 14.255 None None 72987984 189.270953 -44.322048 189.270670833 -44.3221361111
J1240-4633 (M5) TWA 12 40 5.645 - 46 33 59.01 -49.26 0.15 -21.68 0.16 12.33 0.1 "" "" "" "" "" 0.836022526859 13.699 None None 73182755 190.023817 -46.56628 190.023520833 -46.5663916667
J1242-4952 (M8) TWA 12 42 30.662 - 49 52 24.79 -45.1 1.1 -21.54 0.89 11.17 0.83 "" "" TWA(52);LCC(46) "" "" 0.92625945306 16.807 None 3679 162407160 190.628125 -49.873451 190.627758333 -49.8735527778
J1250-4231 (M4) TWA 12 50 47.705 - 42 31 49.06 -39.4 0.14 -19.6 0.11 10.11 0.09 "" "" TWA(50);LCC(34);UCL(16) "" "" 0.628989536514 13.337 6139583903419345280 3030 258382313 192.698982 -42.530215 192.698770833 -42.5302944444
